customer_id,gender,age,segment,tenure_months,churn,avg_logins,avg_active_minutes,total_tickets,tickets_resolved,total_payments,failed_payments,avg_payment
CUST_09337,Female,21,Standard,33,0,14.25,517.25,3.0,3.0,3.0,0.0,65.97333333333334
CUST_09338,Male,30,Standard,8,0,12.0,459.0,3.0,3.0,4.0,0.0,92.5125
CUST_09339,Male,49,Standard,24,1,15.666666666666666,545.6666666666666,3.0,3.0,1.0,0.0,47.98
CUST_09340,Male,51,Standard,53,1,14.75,580.25,,,2.0,0.0,109.77
CUST_09341,Male,51,Enterprise,64,0,15.6,493.4,,,2.0,0.0,90.1
CUST_09342,Male,69,Enterprise,58,0,10.5,498.5,1.0,1.0,4.0,0.0,72.2375
CUST_09343,Female,57,Enterprise,37,0,24.0,449.0,,,5.0,0.0,83.236
CUST_09344,Female,47,Standard,12,0,13.5,490.5,1.0,1.0,3.0,0.0,71.41333333333334
CUST_09345,Female,29,Enterprise,4,0,13.0,605.3333333333334,1.0,1.0,,,
CUST_09346,Male,41,Enterprise,31,1,15.0,407.0,,,1.0,1.0,78.82
CUST_09347,Female,36,Standard,38,1,9.333333333333334,653.0,2.0,2.0,2.0,0.0,78.2
CUST_09348,Female,41,Enterprise,37,1,14.25,678.0,,,1.0,0.0,88.87
CUST_09349,Female,62,Standard,14,0,15.25,595.0,3.0,3.0,1.0,0.0,50.27
CUST_09350,Female,38,Standard,24,1,19.0,609.0,2.0,2.0,2.0,1.0,65.525
CUST_09351,Female,36,Standard,10,1,14.0,659.5,,,1.0,0.0,75.96
CUST_09352,Male,43,Premium,38,0,13.25,605.75,1.0,1.0,3.0,1.0,57.61666666666667
CUST_09353,Male,55,Standard,43,1,17.8,761.8,,,2.0,1.0,72.58
CUST_09354,Female,51,Enterprise,37,0,18.0,648.0,1.0,0.0,3.0,1.0,82.86666666666666
CUST_09355,Male,65,Enterprise,42,0,14.0,591.5,,,1.0,0.0,90.08
CUST_09356,Male,55,Standard,32,0,15.333333333333334,715.3333333333334,,,2.0,0.0,74.015
CUST_09357,Female,47,Premium,14,0,,,2.0,2.0,3.0,0.0,89.83999999999999
CUST_09358,Female,33,Premium,4,0,14.0,685.3333333333334,1.0,1.0,3.0,0.0,98.53000000000002
CUST_09359,Male,55,Premium,24,1,,,1.0,0.0,3.0,0.0,84.73666666666666
CUST_09360,Female,25,Enterprise,10,0,13.0,513.0,,,4.0,0.0,83.535
CUST_09361,Male,28,Premium,16,0,12.333333333333334,699.3333333333334,1.0,1.0,3.0,1.0,61.78
CUST_09362,Male,40,Premium,39,0,16.5,536.8333333333334,1.0,1.0,2.0,0.0,94.79
CUST_09363,Female,31,Standard,18,0,14.857142857142858,607.2857142857143,2.0,1.0,2.0,0.0,80.16499999999999
CUST_09364,Male,49,Premium,25,0,13.857142857142858,509.85714285714283,1.0,1.0,2.0,0.0,86.19999999999999
CUST_09365,Male,50,Premium,7,0,15.2,608.6,,,,,
CUST_09366,Male,59,Premium,56,0,15.6,730.0,,,,,
CUST_09367,Female,23,Standard,47,0,15.2,561.6,2.0,2.0,1.0,0.0,78.03
CUST_09368,Female,50,Standard,3,0,17.0,757.0,3.0,3.0,2.0,0.0,55.114999999999995
CUST_09369,Female,46,Premium,1,1,17.0,713.0,,,1.0,0.0,88.55
CUST_09370,Female,44,Enterprise,33,0,12.5,689.5,1.0,0.0,2.0,0.0,86.125
CUST_09371,Male,24,Enterprise,71,0,15.142857142857142,571.7142857142857,2.0,2.0,,,
CUST_09372,Female,25,Standard,59,1,11.5,663.5,1.0,1.0,,,
CUST_09373,Female,24,Premium,32,1,13.0,455.0,,,3.0,1.0,76.84333333333333
CUST_09374,Female,46,Enterprise,17,0,17.6,468.2,2.0,2.0,,,
CUST_09375,Female,27,Premium,17,0,20.0,758.0,1.0,0.0,2.0,0.0,76.545
CUST_09376,Male,28,Standard,21,0,17.333333333333332,529.6666666666666,,,1.0,0.0,81.76
CUST_09377,Male,34,Enterprise,55,0,16.4,665.8,,,,,
CUST_09378,Male,55,Standard,6,0,16.666666666666668,649.3333333333334,,,,,
CUST_09379,Female,60,Premium,49,0,15.5,502.5,2.0,2.0,1.0,0.0,29.48
CUST_09380,Female,26,Standard,26,0,10.666666666666666,642.6666666666666,,,2.0,0.0,95.315
CUST_09381,Male,51,Standard,32,0,15.75,590.0,2.0,2.0,2.0,1.0,53.765
CUST_09382,Female,27,Standard,44,1,17.571428571428573,684.1428571428571,,,3.0,0.0,70.61666666666666
CUST_09383,Female,66,Standard,59,0,12.0,639.0,1.0,1.0,1.0,0.0,112.48
CUST_09384,Male,34,Enterprise,29,0,16.666666666666668,595.6666666666666,2.0,2.0,1.0,0.0,99.23
CUST_09385,Male,56,Premium,17,0,18.5,615.75,3.0,3.0,4.0,0.0,67.17
CUST_09386,Female,38,Enterprise,18,1,9.5,621.5,1.0,1.0,3.0,0.0,98.39999999999999
CUST_09387,Female,58,Premium,40,1,12.5,501.5,,,1.0,0.0,73.52
CUST_09388,Female,25,Premium,63,0,11.5,613.0,4.0,4.0,3.0,0.0,84.95666666666666
CUST_09389,Male,38,Premium,45,0,14.8,644.0,1.0,1.0,1.0,0.0,37.72
CUST_09390,Male,47,Premium,3,0,7.0,525.0,1.0,1.0,3.0,0.0,93.25999999999999
CUST_09391,Male,36,Premium,3,0,13.666666666666666,525.3333333333334,,,2.0,0.0,79.695
CUST_09392,Male,61,Enterprise,38,0,16.0,774.0,,,1.0,0.0,116.19
CUST_09393,Female,38,Premium,40,0,17.0,616.0,1.0,1.0,,,
CUST_09394,Male,50,Standard,68,0,18.5,600.0,1.0,1.0,,,
CUST_09395,Male,30,Enterprise,54,0,15.4,635.8,4.0,3.0,3.0,0.0,95.26666666666667
CUST_09396,Female,34,Enterprise,20,0,14.0,582.5,1.0,1.0,2.0,0.0,72.29
CUST_09397,Female,29,Premium,15,0,8.0,597.0,1.0,1.0,3.0,0.0,75.31
CUST_09398,Female,62,Standard,5,0,15.666666666666666,591.6666666666666,1.0,0.0,3.0,0.0,77.32000000000001
CUST_09399,Male,42,Standard,39,1,12.0,708.5,3.0,3.0,4.0,1.0,99.30250000000001
CUST_09400,Female,22,Premium,40,0,15.0,514.0,2.0,1.0,,,
CUST_09401,Female,22,Premium,7,1,16.833333333333332,561.8333333333334,,,1.0,0.0,90.46
CUST_09402,Male,37,Standard,33,0,16.0,504.5,1.0,1.0,1.0,0.0,97.68
CUST_09403,Male,44,Enterprise,37,0,17.0,590.0,,,,,
CUST_09404,Female,62,Enterprise,32,0,16.0,509.0,3.0,2.0,3.0,1.0,80.64333333333333
CUST_09405,Male,39,Premium,43,0,,,2.0,2.0,2.0,0.0,72.035
CUST_09406,Female,48,Enterprise,63,0,11.0,603.0,1.0,1.0,2.0,0.0,76.9
CUST_09407,Female,41,Enterprise,36,0,15.666666666666666,573.6666666666666,,,1.0,0.0,64.66
CUST_09408,Male,69,Standard,49,1,15.666666666666666,613.6666666666666,1.0,0.0,1.0,0.0,91.3
CUST_09409,Female,34,Enterprise,25,1,13.5,600.5,,,2.0,0.0,96.20500000000001
CUST_09410,Male,58,Standard,66,1,13.5,544.0,,,3.0,1.0,85.68666666666667
CUST_09411,Male,29,Premium,9,1,17.0,610.0,3.0,3.0,,,
CUST_09412,Male,40,Premium,18,0,16.666666666666668,630.0,,,1.0,0.0,42.99
CUST_09413,Female,48,Standard,22,0,17.25,687.5,,,2.0,0.0,72.695
CUST_09414,Male,51,Standard,15,1,13.6,591.2,1.0,1.0,3.0,0.0,97.73
CUST_09415,Male,29,Premium,7,1,11.5,552.5,,,2.0,0.0,69.83500000000001
CUST_09416,Female,32,Standard,13,0,17.666666666666668,650.0,,,1.0,1.0,87.49
CUST_09417,Female,66,Premium,36,1,18.0,546.5,1.0,1.0,1.0,0.0,20.14
CUST_09418,Female,42,Premium,16,0,,,,,2.0,0.0,94.19
CUST_09419,Female,69,Premium,41,0,15.0,552.3333333333334,1.0,1.0,,,
CUST_09420,Male,42,Premium,21,0,16.0,726.0,,,1.0,0.0,88.4
CUST_09421,Male,50,Premium,28,0,14.666666666666666,686.0,1.0,1.0,,,
CUST_09422,Male,23,Premium,17,0,13.0,570.6666666666666,1.0,1.0,3.0,0.0,85.01333333333334
CUST_09423,Female,68,Enterprise,65,1,14.4,511.8,2.0,1.0,,,
CUST_09424,Female,22,Enterprise,13,0,16.666666666666668,448.3333333333333,1.0,1.0,2.0,0.0,88.28999999999999
CUST_09425,Male,40,Premium,36,1,16.333333333333332,564.0,,,2.0,0.0,79.455
CUST_09426,Female,21,Enterprise,58,0,19.5,725.0,1.0,0.0,1.0,0.0,66.03
CUST_09427,Female,23,Standard,20,0,18.0,581.25,,,1.0,0.0,59.93
CUST_09428,Male,20,Standard,52,0,12.0,649.0,1.0,0.0,4.0,0.0,86.4425
CUST_09429,Male,34,Premium,6,1,13.0,603.3333333333334,,,2.0,0.0,69.725
CUST_09430,Female,52,Enterprise,23,0,22.0,495.0,3.0,3.0,4.0,0.0,84.32
CUST_09431,Female,25,Standard,42,0,25.0,476.0,,,1.0,0.0,82.7
CUST_09432,Female,26,Standard,24,0,16.25,582.5,,,1.0,0.0,120.8
CUST_09433,Male,38,Standard,5,0,18.0,752.5,1.0,1.0,,,
CUST_09434,Male,63,Standard,32,0,16.5,689.5,1.0,1.0,,,
CUST_09435,Male,20,Enterprise,46,0,16.0,612.0,1.0,1.0,1.0,0.0,85.23
CUST_09436,Male,58,Standard,17,0,13.5,663.0,,,1.0,0.0,40.14
CUST_09437,Male,38,Standard,27,0,19.0,595.0,,,2.0,1.0,69.68
CUST_09438,Female,64,Standard,68,0,20.0,695.0,,,1.0,0.0,49.61
CUST_09439,Female,45,Premium,23,1,16.0,578.5,1.0,1.0,2.0,0.0,76.81
CUST_09440,Female,63,Standard,34,0,12.0,398.25,3.0,3.0,7.0,2.0,88.44857142857143
CUST_09441,Male,31,Standard,21,0,9.8,737.8,1.0,1.0,2.0,0.0,72.865
CUST_09442,Male,41,Enterprise,22,1,13.0,689.5,,,1.0,0.0,78.73
CUST_09443,Male,32,Standard,65,0,20.0,718.0,1.0,1.0,1.0,0.0,84.82
CUST_09444,Female,47,Standard,32,0,15.285714285714286,628.0,2.0,2.0,1.0,0.0,55.06
CUST_09445,Male,33,Standard,62,0,14.0,547.0,1.0,1.0,1.0,0.0,73.41
CUST_09446,Male,41,Premium,28,0,16.333333333333332,604.3333333333334,1.0,1.0,3.0,1.0,68.10000000000001
CUST_09447,Female,49,Enterprise,7,0,18.0,474.5,1.0,1.0,,,
CUST_09448,Male,63,Enterprise,54,0,17.0,626.1666666666666,1.0,1.0,2.0,0.0,108.585
CUST_09449,Female,39,Premium,70,0,14.0,623.0,1.0,1.0,3.0,0.0,65.19666666666667
CUST_09450,Male,63,Premium,14,0,12.0,548.0,2.0,2.0,5.0,0.0,74.0
CUST_09451,Male,46,Enterprise,55,0,11.0,559.0,,,3.0,0.0,76.94
CUST_09452,Female,57,Standard,58,0,16.6,730.6,,,3.0,0.0,72.13333333333333
CUST_09453,Female,61,Enterprise,44,0,15.0,653.0,2.0,2.0,3.0,0.0,61.03333333333333
CUST_09454,Female,60,Premium,46,0,,,,,,,
CUST_09455,Female,53,Standard,14,0,13.5,670.5,1.0,1.0,,,
CUST_09456,Female,58,Enterprise,44,0,3.0,751.0,,,2.0,0.0,95.91499999999999
CUST_09457,Female,60,Standard,41,0,13.0,765.0,,,,,
CUST_09458,Male,63,Standard,2,1,11.8,680.6,2.0,1.0,3.0,0.0,94.46
CUST_09459,Male,56,Premium,5,0,13.333333333333334,551.6666666666666,1.0,1.0,2.0,0.0,83.68
CUST_09460,Female,20,Enterprise,12,1,14.0,507.0,1.0,0.0,2.0,0.0,93.4
CUST_09461,Male,34,Premium,47,0,16.0,644.75,,,,,
CUST_09462,Female,51,Enterprise,35,1,17.5,603.25,,,3.0,1.0,83.71333333333332
CUST_09463,Male,27,Enterprise,19,0,15.5,507.5,,,3.0,0.0,67.22
CUST_09464,Female,52,Standard,63,0,19.0,648.0,1.0,1.0,2.0,0.0,66.035
CUST_09465,Male,37,Standard,8,0,17.0,634.0,,,2.0,0.0,79.98
CUST_09466,Male,64,Standard,23,1,13.5,631.5,,,2.0,0.0,85.355
CUST_09467,Male,48,Premium,13,0,13.0,497.0,1.0,1.0,6.0,0.0,80.07666666666667
CUST_09468,Male,51,Standard,23,0,12.666666666666666,540.0,1.0,1.0,1.0,0.0,87.66
CUST_09469,Male,52,Premium,31,1,15.666666666666666,538.0,1.0,1.0,2.0,0.0,81.985
CUST_09470,Female,24,Standard,30,0,15.6,602.2,3.0,3.0,3.0,1.0,72.97666666666667
CUST_09471,Female,37,Premium,42,0,18.0,670.2,1.0,1.0,,,
CUST_09472,Female,67,Enterprise,2,0,19.0,651.75,,,2.0,0.0,55.32
CUST_09473,Male,29,Premium,11,0,11.5,663.0,,,2.0,0.0,94.565
CUST_09474,Female,55,Premium,25,0,15.0,602.0,,,,,
CUST_09475,Male,52,Premium,29,0,12.0,604.0,2.0,1.0,2.0,1.0,97.14500000000001
CUST_09476,Male,42,Enterprise,22,0,20.0,590.0,1.0,1.0,1.0,0.0,98.29
CUST_09477,Male,59,Premium,19,0,13.5,691.5,,,1.0,0.0,81.53
CUST_09478,Female,24,Enterprise,41,0,20.75,591.75,1.0,1.0,1.0,0.0,129.16
CUST_09479,Male,53,Standard,38,0,14.333333333333334,548.3333333333334,,,1.0,0.0,70.5
CUST_09480,Female,43,Standard,29,0,11.571428571428571,652.7142857142857,2.0,1.0,2.0,0.0,83.85
CUST_09481,Female,36,Enterprise,22,0,15.5,518.0,,,4.0,0.0,80.1575
CUST_09482,Male,50,Premium,8,0,18.0,603.0,,,3.0,0.0,93.15333333333335
CUST_09483,Male,26,Standard,47,1,13.0,636.5,,,4.0,0.0,81.58
CUST_09484,Female,36,Premium,6,1,15.25,690.75,1.0,1.0,2.0,0.0,72.81
CUST_09485,Female,47,Premium,7,1,19.5,703.0,1.0,1.0,,,
CUST_09486,Female,57,Enterprise,36,0,17.75,577.25,3.0,3.0,3.0,0.0,92.17
CUST_09487,Female,41,Standard,8,0,16.0,456.0,2.0,2.0,2.0,0.0,61.79
CUST_09488,Female,34,Enterprise,46,0,14.428571428571429,608.2857142857143,1.0,0.0,2.0,0.0,102.965
CUST_09489,Female,56,Enterprise,64,1,,,1.0,1.0,1.0,0.0,59.52
CUST_09490,Male,34,Enterprise,31,1,10.666666666666666,719.3333333333334,,,1.0,0.0,73.68
CUST_09491,Female,69,Enterprise,23,0,14.0,630.3333333333334,2.0,2.0,1.0,0.0,101.74
CUST_09492,Female,69,Premium,61,0,17.5,515.5,,,2.0,1.0,84.14
CUST_09493,Female,44,Standard,50,0,15.6,547.6,2.0,2.0,1.0,0.0,98.35
CUST_09494,Female,40,Standard,46,0,14.666666666666666,625.0,1.0,1.0,3.0,0.0,62.26
CUST_09495,Male,57,Standard,43,1,17.0,588.0,1.0,1.0,5.0,0.0,89.436
CUST_09496,Male,21,Premium,10,0,18.0,624.0,2.0,2.0,3.0,0.0,59.416666666666664
CUST_09497,Female,46,Premium,20,0,17.333333333333332,580.0,2.0,2.0,1.0,0.0,64.51
CUST_09498,Female,68,Enterprise,16,0,16.0,501.0,2.0,2.0,1.0,0.0,78.87
CUST_09499,Female,51,Enterprise,3,0,14.333333333333334,585.5,1.0,1.0,1.0,0.0,62.86
CUST_09500,Male,40,Enterprise,30,0,,,,,2.0,0.0,90.045
CUST_09501,Male,23,Enterprise,18,0,16.0,540.25,,,3.0,0.0,106.55666666666667
CUST_09502,Male,63,Standard,59,0,16.666666666666668,498.6666666666667,2.0,2.0,1.0,0.0,83.08
CUST_09503,Male,38,Enterprise,70,0,15.0,570.0,1.0,1.0,4.0,0.0,76.1225
CUST_09504,Male,21,Premium,35,1,14.777777777777779,586.3333333333334,1.0,1.0,2.0,0.0,98.285
CUST_09505,Male,45,Premium,19,0,18.0,535.0,2.0,2.0,1.0,0.0,78.59
CUST_09506,Female,53,Premium,26,0,13.0,689.0,,,4.0,1.0,79.92
CUST_09507,Male,33,Enterprise,35,0,15.666666666666666,623.0,3.0,2.0,,,
CUST_09508,Male,34,Standard,57,0,15.5,651.5,1.0,1.0,4.0,0.0,98.1775
CUST_09509,Female,39,Standard,49,1,9.333333333333334,575.0,1.0,1.0,3.0,0.0,89.3
CUST_09510,Male,53,Enterprise,10,0,13.666666666666666,648.6666666666666,2.0,2.0,3.0,1.0,64.64333333333333
CUST_09511,Female,55,Enterprise,29,0,16.666666666666668,647.3333333333334,,,3.0,0.0,75.43666666666667
CUST_09512,Male,38,Premium,71,0,17.333333333333332,637.3333333333334,2.0,2.0,2.0,0.0,98.555
CUST_09513,Female,28,Premium,68,0,21.5,570.0,3.0,3.0,1.0,0.0,76.43
CUST_09514,Female,26,Standard,24,0,,,,,4.0,1.0,77.9825
CUST_09515,Female,49,Premium,43,0,16.25,582.0,,,2.0,0.0,103.345
CUST_09516,Female,32,Premium,39,0,14.0,571.5,,,2.0,1.0,89.175
CUST_09517,Female,46,Enterprise,25,0,14.0,596.3333333333334,2.0,2.0,,,
CUST_09518,Male,63,Standard,68,0,9.0,638.0,1.0,1.0,,,
CUST_09519,Male,54,Enterprise,34,0,10.0,617.0,1.0,1.0,2.0,0.0,54.65
CUST_09520,Female,32,Standard,53,0,16.0,576.75,,,4.0,0.0,73.265
CUST_09521,Female,34,Enterprise,55,0,12.0,610.5,1.0,1.0,,,
CUST_09522,Female,65,Standard,53,0,16.285714285714285,673.1428571428571,1.0,1.0,,,
CUST_09523,Male,28,Premium,18,0,15.5,477.25,,,1.0,0.0,53.95
CUST_09524,Female,64,Standard,7,0,16.0,595.5,,,3.0,0.0,109.40333333333332
CUST_09525,Female,42,Standard,63,0,13.333333333333334,583.3333333333334,2.0,2.0,3.0,0.0,90.07000000000001
CUST_09526,Female,55,Enterprise,42,0,16.333333333333332,489.6666666666667,1.0,1.0,2.0,0.0,98.14
CUST_09527,Female,59,Standard,11,0,16.666666666666668,531.6666666666666,,,1.0,0.0,70.45
CUST_09528,Male,22,Standard,9,0,17.0,581.5,,,1.0,0.0,92.78
CUST_09529,Female,53,Standard,35,1,,,3.0,2.0,5.0,0.0,84.326
CUST_09530,Female,38,Enterprise,65,0,17.25,622.75,1.0,1.0,1.0,0.0,90.15
CUST_09531,Male,47,Standard,5,0,10.0,634.6666666666666,2.0,2.0,,,
CUST_09532,Female,42,Enterprise,26,0,15.5,564.5,,,3.0,0.0,78.28666666666668
CUST_09533,Female,59,Premium,51,0,17.5,553.5,2.0,2.0,,,
CUST_09534,Male,68,Enterprise,38,0,,,1.0,1.0,1.0,0.0,77.27
CUST_09535,Male,64,Standard,3,0,14.5,589.5,1.0,0.0,2.0,1.0,96.78
CUST_09536,Male,26,Premium,59,0,16.5,514.0,,,4.0,0.0,70.39999999999999
CUST_09537,Female,60,Standard,13,0,16.6,549.0,1.0,1.0,4.0,0.0,72.6125
CUST_09538,Female,31,Enterprise,35,0,20.0,622.5,1.0,1.0,3.0,0.0,94.06
CUST_09539,Male,33,Premium,3,1,13.6,638.2,2.0,1.0,8.0,0.0,87.82875
CUST_09540,Male,65,Premium,53,0,13.0,538.6,1.0,1.0,2.0,0.0,59.635
CUST_09541,Male,34,Premium,55,1,17.0,577.6666666666666,2.0,1.0,2.0,1.0,71.57000000000001
CUST_09542,Female,22,Standard,45,1,14.333333333333334,520.3333333333334,,,2.0,0.0,104.805
CUST_09543,Female,34,Premium,66,0,13.4,584.4,1.0,1.0,3.0,0.0,104.33333333333333
CUST_09544,Male,43,Premium,67,1,9.0,646.0,1.0,1.0,2.0,0.0,73.52
CUST_09545,Female,65,Premium,44,0,15.333333333333334,636.0,1.0,1.0,,,
CUST_09546,Male,27,Premium,68,1,13.75,505.75,2.0,2.0,3.0,0.0,113.06666666666666
CUST_09547,Female,24,Enterprise,62,0,17.0,602.0,1.0,1.0,2.0,0.0,92.56
CUST_09548,Female,23,Standard,25,0,17.6,549.2,,,3.0,1.0,72.75666666666667
CUST_09549,Female,33,Standard,52,0,18.0,501.5,2.0,2.0,3.0,0.0,90.47333333333334
CUST_09550,Female,35,Premium,50,0,18.333333333333332,590.0,2.0,2.0,1.0,0.0,77.27
CUST_09551,Male,39,Enterprise,1,0,13.833333333333334,681.3333333333334,4.0,4.0,1.0,0.0,71.19
CUST_09552,Female,43,Premium,39,0,12.6,598.4,1.0,0.0,2.0,0.0,67.935
CUST_09553,Female,25,Standard,52,1,10.333333333333334,646.6666666666666,,,1.0,0.0,67.63
CUST_09554,Male,50,Standard,40,0,17.333333333333332,786.3333333333334,2.0,2.0,1.0,0.0,78.16
CUST_09555,Female,25,Standard,60,1,,,1.0,0.0,1.0,0.0,91.86
CUST_09556,Male,54,Premium,69,0,18.666666666666668,723.3333333333334,1.0,1.0,1.0,0.0,97.21
CUST_09557,Male,34,Premium,20,0,13.4,583.0,,,2.0,0.0,100.435
CUST_09558,Female,48,Enterprise,2,0,16.5,526.5,,,,,
CUST_09559,Female,22,Enterprise,9,0,15.166666666666666,569.0,1.0,0.0,3.0,1.0,81.44
CUST_09560,Male,30,Standard,39,0,20.0,724.0,2.0,2.0,3.0,0.0,72.83333333333333
CUST_09561,Male,22,Standard,30,1,17.0,592.0,1.0,1.0,3.0,0.0,74.33999999999999
CUST_09562,Male,47,Enterprise,54,0,12.5,539.0,,,3.0,0.0,73.66666666666667
CUST_09563,Female,29,Standard,58,0,14.75,615.75,,,4.0,1.0,89.125
CUST_09564,Male,69,Enterprise,44,1,13.666666666666666,542.0,1.0,1.0,1.0,0.0,71.59
CUST_09565,Male,52,Premium,43,1,11.0,578.5,1.0,1.0,2.0,1.0,70.785
CUST_09566,Male,67,Standard,10,1,15.666666666666666,557.6666666666666,1.0,1.0,2.0,0.0,72.47
CUST_09567,Female,35,Standard,48,1,16.0,573.3333333333334,3.0,3.0,7.0,0.0,83.22857142857143
CUST_09568,Male,29,Enterprise,17,0,,,2.0,1.0,1.0,0.0,76.35
CUST_09569,Female,52,Premium,5,0,15.2,512.8,,,1.0,0.0,114.61
CUST_09570,Female,55,Standard,70,1,,,3.0,3.0,2.0,0.0,81.995
CUST_09571,Male,22,Standard,64,0,16.285714285714285,611.5714285714286,,,6.0,0.0,73.19500000000001
CUST_09572,Female,24,Enterprise,66,0,16.333333333333332,675.3333333333334,,,1.0,0.0,71.12
CUST_09573,Male,31,Premium,71,0,21.5,489.5,,,2.0,0.0,78.275
CUST_09574,Female,63,Enterprise,4,1,14.5,570.0,,,2.0,0.0,92.86
CUST_09575,Female,32,Premium,28,0,13.666666666666666,624.3333333333334,2.0,2.0,1.0,0.0,48.53
CUST_09576,Male,43,Premium,38,0,10.75,544.5,3.0,3.0,2.0,0.0,93.64
CUST_09577,Male,63,Enterprise,66,0,16.6,575.8,,,3.0,0.0,79.48333333333333
CUST_09578,Male,51,Enterprise,67,0,16.0,591.0,,,3.0,0.0,59.583333333333336
CUST_09579,Female,35,Premium,60,0,14.5,477.5,1.0,0.0,4.0,1.0,83.0925
CUST_09580,Female,51,Enterprise,47,0,14.0,619.5,,,1.0,0.0,91.42
CUST_09581,Male,64,Standard,25,0,17.0,581.0,3.0,3.0,1.0,0.0,76.21
CUST_09582,Male,56,Standard,66,1,12.0,559.6,1.0,1.0,,,
CUST_09583,Female,55,Standard,67,1,,,4.0,4.0,1.0,0.0,92.71
CUST_09584,Female,40,Standard,69,0,14.8,582.6,,,1.0,0.0,73.63
CUST_09585,Female,66,Standard,40,1,16.0,404.0,4.0,3.0,2.0,0.0,73.155
CUST_09586,Male,31,Enterprise,50,1,15.0,639.5,3.0,2.0,6.0,0.0,83.67666666666666
CUST_09587,Female,40,Premium,40,0,14.333333333333334,642.6666666666666,1.0,0.0,1.0,0.0,42.26
CUST_09588,Male,40,Enterprise,37,0,10.75,612.5,,,1.0,0.0,68.64
CUST_09589,Female,62,Standard,69,1,14.5,618.0,4.0,4.0,3.0,0.0,53.02
CUST_09590,Female,25,Standard,17,0,,,,,4.0,0.0,86.3875
CUST_09591,Male,28,Enterprise,62,0,12.4,643.4,1.0,1.0,1.0,0.0,81.2
CUST_09592,Male,20,Enterprise,41,0,14.25,590.25,,,,,
CUST_09593,Male,31,Premium,42,0,16.0,578.6666666666666,,,2.0,0.0,89.965
CUST_09594,Female,33,Standard,31,0,14.666666666666666,585.3333333333334,1.0,1.0,3.0,0.0,73.55333333333333
CUST_09595,Female,25,Enterprise,33,0,16.5,585.5,2.0,2.0,2.0,0.0,84.82
CUST_09596,Female,20,Premium,43,0,,,2.0,0.0,,,
CUST_09597,Male,41,Standard,67,0,15.333333333333334,633.6666666666666,1.0,1.0,2.0,0.0,69.08
CUST_09598,Female,53,Standard,38,0,13.0,635.0,2.0,2.0,,,
CUST_09599,Male,30,Standard,41,0,,,1.0,1.0,2.0,0.0,100.115
CUST_09600,Male,22,Enterprise,63,1,16.5,503.5,,,2.0,0.0,95.86500000000001
CUST_09601,Male,61,Standard,40,1,14.142857142857142,616.0,2.0,1.0,,,
CUST_09602,Female,25,Standard,30,0,11.25,524.0,1.0,1.0,2.0,0.0,85.78
CUST_09603,Female,25,Premium,47,0,9.5,515.5,1.0,1.0,2.0,0.0,75.215
CUST_09604,Male,39,Enterprise,22,1,16.5,472.0,2.0,2.0,4.0,0.0,66.7325
CUST_09605,Female,40,Premium,55,0,18.666666666666668,571.6666666666666,,,,,
CUST_09606,Male,21,Enterprise,43,0,17.2,604.0,,,1.0,0.0,61.93
CUST_09607,Male,45,Standard,61,1,9.0,605.0,1.0,1.0,,,
CUST_09608,Female,50,Premium,32,0,22.0,729.0,,,2.0,0.0,96.1
CUST_09609,Male,45,Enterprise,4,0,13.166666666666666,574.8333333333334,2.0,2.0,2.0,0.0,92.07499999999999
CUST_09610,Male,51,Enterprise,45,1,15.333333333333334,774.3333333333334,,,3.0,0.0,86.40666666666668
CUST_09611,Female,29,Standard,20,1,14.333333333333334,632.0,2.0,1.0,2.0,0.0,84.21
CUST_09612,Male,42,Standard,71,0,18.8,551.8,3.0,3.0,,,
CUST_09613,Male,25,Premium,65,1,14.0,667.6666666666666,,,,,
CUST_09614,Male,42,Premium,60,0,14.333333333333334,615.6666666666666,2.0,1.0,3.0,0.0,73.31
CUST_09615,Male,47,Enterprise,26,0,12.833333333333334,614.0,1.0,1.0,2.0,0.0,85.975
CUST_09616,Male,68,Premium,23,1,15.666666666666666,644.6666666666666,,,2.0,0.0,79.715
CUST_09617,Male,49,Standard,40,0,11.0,675.0,4.0,4.0,4.0,1.0,79.075
CUST_09618,Male,33,Premium,2,0,18.0,681.0,1.0,0.0,2.0,1.0,63.42
CUST_09619,Female,56,Premium,26,0,16.5,662.5,,,5.0,0.0,91.518
CUST_09620,Female,51,Enterprise,62,0,18.0,607.0,,,3.0,1.0,72.10333333333334
CUST_09621,Male,68,Standard,44,0,14.75,581.75,1.0,1.0,,,
CUST_09622,Male,53,Enterprise,31,1,8.5,521.0,2.0,1.0,2.0,0.0,79.34
CUST_09623,Female,60,Standard,26,0,16.0,674.0,3.0,3.0,,,
CUST_09624,Female,63,Standard,5,0,17.666666666666668,666.6666666666666,,,2.0,1.0,78.33
CUST_09625,Female,41,Enterprise,70,0,13.6,463.8,3.0,3.0,4.0,1.0,75.5875
CUST_09626,Female,50,Premium,35,0,15.0,643.2,2.0,2.0,,,
CUST_09627,Female,26,Enterprise,16,0,,,,,2.0,0.0,46.855000000000004
CUST_09628,Male,60,Premium,31,0,15.333333333333334,592.2222222222222,,,3.0,0.0,74.02666666666667
CUST_09629,Female,40,Enterprise,14,0,14.75,716.0,,,3.0,0.0,95.24666666666667
CUST_09630,Female,35,Enterprise,25,0,16.0,590.6666666666666,2.0,2.0,1.0,0.0,82.71
