ticket_id,customer_id,issue_type,resolved
TIC_08166,CUST_01172,General,Yes
TIC_08167,CUST_02244,Billing,Yes
TIC_08168,CUST_06672,Billing,Yes
TIC_08169,CUST_01133,Technical,Yes
TIC_08170,CUST_06261,Billing,Yes
TIC_08171,CUST_03559,General,Yes
TIC_08172,CUST_01325,Technical,No
TIC_08173,CUST_06501,General,Yes
TIC_08174,CUST_00411,General,Yes
TIC_08175,CUST_00586,Technical,Yes
TIC_08176,CUST_01387,Billing,Yes
TIC_08177,CUST_09642,General,No
TIC_08178,CUST_05321,General,Yes
TIC_08179,CUST_07856,General,Yes
TIC_08180,CUST_09082,General,Yes
TIC_08181,CUST_07142,Technical,Yes
TIC_08182,CUST_03919,General,Yes
TIC_08183,CUST_05141,General,Yes
TIC_08184,CUST_07682,General,No
TIC_08185,CUST_06764,General,Yes
TIC_08186,CUST_03894,General,Yes
TIC_08187,CUST_07957,General,Yes
TIC_08188,CUST_04009,Billing,Yes
TIC_08189,CUST_04402,Technical,Yes
TIC_08190,CUST_03876,Technical,Yes
TIC_08191,CUST_04040,Billing,Yes
TIC_08192,CUST_06471,Billing,No
TIC_08193,CUST_06540,General,Yes
TIC_08194,CUST_02334,General,No
TIC_08195,CUST_08558,Billing,Yes
TIC_08196,CUST_06737,Billing,No
TIC_08197,CUST_06514,Billing,Yes
TIC_08198,CUST_01537,Technical,Yes
TIC_08199,CUST_07699,Technical,Yes
TIC_08200,CUST_04467,Billing,No
TIC_08201,CUST_06545,Billing,Yes
TIC_08202,CUST_00701,General,Yes
TIC_08203,CUST_05648,General,Yes
TIC_08204,CUST_07606,Billing,No
TIC_08205,CUST_04899,General,Yes
TIC_08206,CUST_01168,Billing,No
TIC_08207,CUST_03781,Billing,Yes
TIC_08208,CUST_09450,General,Yes
TIC_08209,CUST_02163,General,Yes
TIC_08210,CUST_01361,General,Yes
TIC_08211,CUST_01380,General,No
TIC_08212,CUST_01540,Technical,Yes
TIC_08213,CUST_09404,General,Yes
TIC_08214,CUST_03543,Billing,Yes
TIC_08215,CUST_05934,Technical,Yes
TIC_08216,CUST_03367,Technical,Yes
TIC_08217,CUST_06454,General,Yes
TIC_08218,CUST_06437,General,Yes
TIC_08219,CUST_04427,Technical,Yes
TIC_08220,CUST_02351,General,No
TIC_08221,CUST_05494,Billing,Yes
TIC_08222,CUST_06961,Technical,Yes
TIC_08223,CUST_01475,Technical,Yes
TIC_08224,CUST_07450,Billing,Yes
TIC_08225,CUST_06856,Technical,Yes
TIC_08226,CUST_05076,Billing,No
TIC_08227,CUST_01283,General,No
TIC_08228,CUST_03221,Billing,No
TIC_08229,CUST_09814,Billing,Yes
TIC_08230,CUST_05030,Technical,Yes
TIC_08231,CUST_08957,General,Yes
TIC_08232,CUST_01820,Billing,Yes
TIC_08233,CUST_02154,General,Yes
TIC_08234,CUST_01627,General,Yes
TIC_08235,CUST_09566,Billing,Yes
TIC_08236,CUST_05082,General,Yes
TIC_08237,CUST_00183,General,Yes
TIC_08238,CUST_05792,Technical,Yes
TIC_08239,CUST_09916,Billing,Yes
TIC_08240,CUST_01012,Billing,Yes
TIC_08241,CUST_01662,Billing,No
TIC_08242,CUST_06129,Billing,Yes
TIC_08243,CUST_08402,General,Yes
TIC_08244,CUST_08238,Technical,Yes
TIC_08245,CUST_05344,Technical,Yes
TIC_08246,CUST_05782,Technical,No
TIC_08247,CUST_01622,Billing,Yes
TIC_08248,CUST_09607,General,Yes
TIC_08249,CUST_09656,Billing,Yes
TIC_08250,CUST_07204,Technical,No
TIC_08251,CUST_09124,General,Yes
TIC_08252,CUST_07738,General,Yes
TIC_08253,CUST_03633,Billing,Yes
TIC_08254,CUST_09136,General,Yes
TIC_08255,CUST_02144,Billing,Yes
TIC_08256,CUST_09585,Billing,Yes
TIC_08257,CUST_02984,Billing,Yes
TIC_08258,CUST_08613,General,Yes
TIC_08259,CUST_09834,General,Yes
TIC_08260,CUST_03670,Billing,Yes
TIC_08261,CUST_00377,Technical,Yes
TIC_08262,CUST_04109,Billing,Yes
TIC_08263,CUST_09198,General,Yes
TIC_08264,CUST_09932,Technical,Yes
TIC_08265,CUST_06643,Billing,Yes
TIC_08266,CUST_00352,Technical,Yes
TIC_08267,CUST_00794,General,Yes
TIC_08268,CUST_04194,Billing,Yes
TIC_08269,CUST_05707,Billing,Yes
TIC_08270,CUST_09717,General,Yes
TIC_08271,CUST_08245,Billing,Yes
TIC_08272,CUST_06253,Technical,Yes
TIC_08273,CUST_00076,General,Yes
TIC_08274,CUST_04094,Technical,Yes
TIC_08275,CUST_06142,General,Yes
TIC_08276,CUST_00044,General,Yes
TIC_08277,CUST_00466,General,Yes
TIC_08278,CUST_08359,Billing,Yes
TIC_08279,CUST_08310,Technical,Yes
TIC_08280,CUST_08656,Technical,Yes
TIC_08281,CUST_05525,General,Yes
TIC_08282,CUST_01331,Billing,No
TIC_08283,CUST_06658,Billing,Yes
TIC_08284,CUST_04325,Billing,Yes
TIC_08285,CUST_07915,Technical,Yes
TIC_08286,CUST_01966,General,Yes
TIC_08287,CUST_06752,Billing,No
TIC_08288,CUST_02103,General,Yes
TIC_08289,CUST_09653,General,Yes
TIC_08290,CUST_04776,General,Yes
TIC_08291,CUST_08171,Technical,Yes
TIC_08292,CUST_05438,Billing,Yes
TIC_08293,CUST_03404,General,Yes
TIC_08294,CUST_06780,Technical,Yes
TIC_08295,CUST_09816,Technical,Yes
TIC_08296,CUST_08530,General,Yes
TIC_08297,CUST_03572,General,Yes
TIC_08298,CUST_08121,Billing,Yes
TIC_08299,CUST_09309,Billing,Yes
TIC_08300,CUST_08469,Technical,No
TIC_08301,CUST_07863,Billing,Yes
TIC_08302,CUST_08750,General,Yes
TIC_08303,CUST_08171,General,No
TIC_08304,CUST_03674,General,Yes
TIC_08305,CUST_01787,Technical,Yes
TIC_08306,CUST_06934,Billing,Yes
TIC_08307,CUST_08034,Billing,Yes
TIC_08308,CUST_00152,Billing,No
TIC_08309,CUST_06031,Billing,No
TIC_08310,CUST_00453,Technical,Yes
TIC_08311,CUST_02036,Billing,Yes
TIC_08312,CUST_03561,Technical,Yes
TIC_08313,CUST_04211,General,Yes
TIC_08314,CUST_08752,General,Yes
TIC_08315,CUST_06573,Technical,Yes
TIC_08316,CUST_02326,General,Yes
TIC_08317,CUST_05377,General,Yes
TIC_08318,CUST_05820,General,No
TIC_08319,CUST_09918,Technical,Yes
TIC_08320,CUST_05898,Billing,Yes
TIC_08321,CUST_04492,General,Yes
TIC_08322,CUST_07180,Technical,Yes
TIC_08323,CUST_06750,Billing,Yes
TIC_08324,CUST_03704,Billing,Yes
TIC_08325,CUST_04232,General,Yes
TIC_08326,CUST_04255,General,Yes
TIC_08327,CUST_08278,Billing,Yes
TIC_08328,CUST_09631,General,Yes
TIC_08329,CUST_04617,Technical,Yes
TIC_08330,CUST_03527,General,Yes
TIC_08331,CUST_05487,General,Yes
TIC_08332,CUST_03589,Technical,Yes
TIC_08333,CUST_06269,Technical,Yes
TIC_08334,CUST_02706,General,Yes
TIC_08335,CUST_00404,Billing,Yes
TIC_08336,CUST_06217,General,No
TIC_08337,CUST_01314,General,Yes
TIC_08338,CUST_09248,Technical,Yes
TIC_08339,CUST_06244,Billing,Yes
TIC_08340,CUST_05559,Billing,No
TIC_08341,CUST_05670,Billing,Yes
TIC_08342,CUST_02039,Technical,Yes
TIC_08343,CUST_04955,Billing,Yes
TIC_08344,CUST_09936,General,No
TIC_08345,CUST_03884,Billing,Yes
TIC_08346,CUST_07798,Technical,Yes
TIC_08347,CUST_08896,General,Yes
TIC_08348,CUST_08624,Technical,Yes
TIC_08349,CUST_02316,General,Yes
TIC_08350,CUST_03786,Technical,Yes
TIC_08351,CUST_00012,Billing,Yes
TIC_08352,CUST_05864,General,Yes
TIC_08353,CUST_03100,General,Yes
TIC_08354,CUST_01082,Technical,Yes
TIC_08355,CUST_04091,Technical,No
TIC_08356,CUST_03221,Billing,Yes
TIC_08357,CUST_08369,General,Yes
TIC_08358,CUST_08816,Technical,Yes
TIC_08359,CUST_02323,General,Yes
TIC_08360,CUST_08817,Technical,Yes
TIC_08361,CUST_06645,Billing,Yes
TIC_08362,CUST_05415,General,Yes
TIC_08363,CUST_06471,Billing,Yes
TIC_08364,CUST_03649,Billing,No
TIC_08365,CUST_07492,Technical,Yes
TIC_08366,CUST_09791,Billing,Yes
TIC_08367,CUST_02491,General,Yes
TIC_08368,CUST_05529,Technical,Yes
TIC_08369,CUST_00398,General,Yes
TIC_08370,CUST_03341,General,No
TIC_08371,CUST_05225,General,Yes
TIC_08372,CUST_06499,Billing,No
TIC_08373,CUST_07227,Billing,Yes
TIC_08374,CUST_02504,Billing,Yes
TIC_08375,CUST_00965,General,Yes
TIC_08376,CUST_00777,Billing,No
TIC_08377,CUST_04972,Technical,Yes
TIC_08378,CUST_04272,General,Yes
TIC_08379,CUST_05260,Technical,Yes
TIC_08380,CUST_02236,Billing,Yes
TIC_08381,CUST_09310,Billing,Yes
TIC_08382,CUST_01441,Technical,No
TIC_08383,CUST_00784,Technical,Yes
TIC_08384,CUST_09973,Billing,Yes
TIC_08385,CUST_00513,Billing,Yes
TIC_08386,CUST_08313,Billing,No
TIC_08387,CUST_03043,General,Yes
TIC_08388,CUST_07720,General,Yes
TIC_08389,CUST_00579,Technical,Yes
TIC_08390,CUST_00512,Technical,Yes
TIC_08391,CUST_07971,Technical,No
TIC_08392,CUST_02632,Billing,No
TIC_08393,CUST_08339,Technical,Yes
TIC_08394,CUST_05689,General,No
TIC_08395,CUST_07908,Technical,Yes
TIC_08396,CUST_01449,Technical,Yes
TIC_08397,CUST_08299,Technical,Yes
TIC_08398,CUST_00496,Billing,Yes
TIC_08399,CUST_02950,Technical,Yes
TIC_08400,CUST_06547,Billing,Yes
TIC_08401,CUST_08579,Billing,No
TIC_08402,CUST_02965,General,No
TIC_08403,CUST_09954,Technical,No
TIC_08404,CUST_07832,Technical,Yes
TIC_08405,CUST_03522,General,Yes
TIC_08406,CUST_05745,General,Yes
TIC_08407,CUST_06878,General,Yes
TIC_08408,CUST_09864,General,No
TIC_08409,CUST_02293,General,Yes
TIC_08410,CUST_03783,Billing,Yes
TIC_08411,CUST_03967,Billing,Yes
TIC_08412,CUST_02437,Technical,Yes
TIC_08413,CUST_05335,Technical,Yes
TIC_08414,CUST_07523,General,No
TIC_08415,CUST_00783,General,Yes
TIC_08416,CUST_02588,Billing,Yes
TIC_08417,CUST_08249,General,Yes
TIC_08418,CUST_04301,Billing,No
TIC_08419,CUST_05266,Billing,Yes
TIC_08420,CUST_00630,Billing,No
TIC_08421,CUST_00085,General,Yes
TIC_08422,CUST_08699,Technical,No
TIC_08423,CUST_03582,General,No
TIC_08424,CUST_06136,Technical,Yes
TIC_08425,CUST_08151,General,Yes
TIC_08426,CUST_06611,Technical,Yes
TIC_08427,CUST_09947,Billing,Yes
TIC_08428,CUST_06664,Billing,Yes
TIC_08429,CUST_01784,Technical,Yes
TIC_08430,CUST_00807,General,No
TIC_08431,CUST_06399,General,Yes
TIC_08432,CUST_07299,Billing,No
TIC_08433,CUST_07292,Billing,Yes
TIC_08434,CUST_04836,General,No
TIC_08435,CUST_06855,General,Yes
TIC_08436,CUST_03057,General,Yes
TIC_08437,CUST_03536,General,Yes
TIC_08438,CUST_00092,General,Yes
TIC_08439,CUST_05321,Billing,Yes
TIC_08440,CUST_01544,Technical,Yes
TIC_08441,CUST_04855,Technical,No
TIC_08442,CUST_05184,Technical,No
TIC_08443,CUST_06923,Technical,No
TIC_08444,CUST_00359,Technical,Yes
TIC_08445,CUST_02093,General,Yes
TIC_08446,CUST_09990,Technical,Yes
TIC_08447,CUST_04024,Billing,Yes
TIC_08448,CUST_09727,General,Yes
TIC_08449,CUST_00002,General,Yes
TIC_08450,CUST_04478,Billing,Yes
TIC_08451,CUST_05592,Technical,Yes
TIC_08452,CUST_01119,Billing,Yes
TIC_08453,CUST_08882,General,No
TIC_08454,CUST_06345,Technical,Yes
TIC_08455,CUST_07724,Technical,Yes
TIC_08456,CUST_00734,Technical,No
TIC_08457,CUST_09632,Billing,Yes
TIC_08458,CUST_06369,Billing,No
TIC_08459,CUST_06603,General,Yes
TIC_08460,CUST_04107,Billing,Yes
TIC_08461,CUST_04269,Billing,Yes
TIC_08462,CUST_01136,General,Yes
TIC_08463,CUST_00416,Technical,Yes
TIC_08464,CUST_01038,General,Yes
TIC_08465,CUST_05792,General,Yes
TIC_08466,CUST_05160,Billing,Yes
TIC_08467,CUST_00165,General,Yes
TIC_08468,CUST_08645,Billing,Yes
TIC_08469,CUST_01242,Technical,Yes
TIC_08470,CUST_04965,Billing,Yes
TIC_08471,CUST_06751,Technical,No
TIC_08472,CUST_05125,General,Yes
TIC_08473,CUST_02866,General,Yes
TIC_08474,CUST_04092,Billing,Yes
TIC_08475,CUST_04885,Technical,Yes
TIC_08476,CUST_04720,Billing,Yes
TIC_08477,CUST_00964,Technical,Yes
TIC_08478,CUST_06065,General,Yes
TIC_08479,CUST_04403,Technical,No
TIC_08480,CUST_02588,General,No
TIC_08481,CUST_08814,Billing,Yes
TIC_08482,CUST_02112,Technical,Yes
TIC_08483,CUST_05142,Technical,Yes
TIC_08484,CUST_02277,General,Yes
TIC_08485,CUST_04897,General,No
TIC_08486,CUST_02993,General,No
TIC_08487,CUST_09962,Billing,No
TIC_08488,CUST_08576,General,Yes
TIC_08489,CUST_07327,General,Yes
TIC_08490,CUST_05663,Technical,Yes
TIC_08491,CUST_04838,Billing,Yes
TIC_08492,CUST_02536,Technical,Yes
TIC_08493,CUST_02435,Billing,Yes
TIC_08494,CUST_09368,General,Yes
TIC_08495,CUST_06871,Technical,Yes
TIC_08496,CUST_08431,Technical,No
TIC_08497,CUST_07979,Technical,Yes
TIC_08498,CUST_00408,Technical,Yes
TIC_08499,CUST_00283,Billing,Yes
TIC_08500,CUST_00982,General,Yes
TIC_08501,CUST_00217,General,Yes
TIC_08502,CUST_06869,Technical,Yes
TIC_08503,CUST_02766,Technical,No
TIC_08504,CUST_09056,Billing,Yes
TIC_08505,CUST_05309,Billing,No
TIC_08506,CUST_05737,Technical,Yes
TIC_08507,CUST_02040,Billing,Yes
TIC_08508,CUST_06611,General,Yes
TIC_08509,CUST_03264,Billing,Yes
TIC_08510,CUST_00217,General,No
TIC_08511,CUST_06996,General,Yes
TIC_08512,CUST_09349,Technical,Yes
TIC_08513,CUST_00491,Billing,Yes
TIC_08514,CUST_07153,General,Yes
TIC_08515,CUST_03906,Technical,Yes
TIC_08516,CUST_09128,Technical,Yes
TIC_08517,CUST_01778,Billing,Yes
TIC_08518,CUST_01786,Billing,Yes
TIC_08519,CUST_05318,Technical,Yes
TIC_08520,CUST_01072,General,Yes
TIC_08521,CUST_01080,Technical,No
TIC_08522,CUST_05244,Technical,Yes
TIC_08523,CUST_04100,General,Yes
TIC_08524,CUST_06197,General,No
TIC_08525,CUST_01991,Billing,Yes
TIC_08526,CUST_05051,Billing,Yes
TIC_08527,CUST_09161,Billing,Yes
TIC_08528,CUST_03578,General,Yes
TIC_08529,CUST_02605,Technical,Yes
TIC_08530,CUST_04838,Billing,Yes
TIC_08531,CUST_07253,Billing,Yes
TIC_08532,CUST_09231,Billing,No
TIC_08533,CUST_07149,Billing,Yes
TIC_08534,CUST_00495,Billing,Yes
TIC_08535,CUST_04746,General,Yes
TIC_08536,CUST_07187,General,No
TIC_08537,CUST_06534,Billing,Yes
TIC_08538,CUST_03126,General,Yes
TIC_08539,CUST_01036,Billing,Yes
TIC_08540,CUST_05563,Billing,Yes
TIC_08541,CUST_06607,Technical,Yes
TIC_08542,CUST_01469,Technical,Yes
TIC_08543,CUST_01589,General,Yes
TIC_08544,CUST_09936,Billing,Yes
TIC_08545,CUST_07152,Technical,Yes
TIC_08546,CUST_06535,General,Yes
TIC_08547,CUST_03111,Technical,Yes
TIC_08548,CUST_05351,Technical,Yes
TIC_08549,CUST_03052,Technical,Yes
TIC_08550,CUST_05687,General,Yes
TIC_08551,CUST_03980,Technical,Yes
TIC_08552,CUST_09169,Technical,Yes
TIC_08553,CUST_07615,Billing,Yes
TIC_08554,CUST_06950,General,Yes
TIC_08555,CUST_00382,Technical,Yes
TIC_08556,CUST_04237,Billing,Yes
TIC_08557,CUST_03110,Billing,Yes
TIC_08558,CUST_08126,Technical,Yes
TIC_08559,CUST_06768,Technical,No
TIC_08560,CUST_05904,Technical,No
TIC_08561,CUST_05014,Technical,Yes
TIC_08562,CUST_03087,Billing,Yes
TIC_08563,CUST_06157,General,Yes
TIC_08564,CUST_03724,Technical,Yes
TIC_08565,CUST_07307,Billing,Yes
TIC_08566,CUST_05399,General,Yes
TIC_08567,CUST_05827,General,Yes
TIC_08568,CUST_05146,Technical,Yes
TIC_08569,CUST_07877,General,Yes
TIC_08570,CUST_07298,Billing,Yes
TIC_08571,CUST_03206,Technical,No
TIC_08572,CUST_08621,Billing,Yes
TIC_08573,CUST_04711,General,Yes
TIC_08574,CUST_08351,Technical,Yes
TIC_08575,CUST_08456,Billing,No
TIC_08576,CUST_07196,Technical,Yes
TIC_08577,CUST_01549,Technical,Yes
TIC_08578,CUST_08233,Technical,Yes
TIC_08579,CUST_03809,General,Yes
TIC_08580,CUST_05798,Billing,Yes
TIC_08581,CUST_07265,General,Yes
TIC_08582,CUST_07049,Technical,Yes
TIC_08583,CUST_03204,Billing,Yes
TIC_08584,CUST_06295,Billing,No
TIC_08585,CUST_02921,Billing,Yes
TIC_08586,CUST_03302,Billing,Yes
TIC_08587,CUST_03102,General,Yes
TIC_08588,CUST_05380,Technical,Yes
TIC_08589,CUST_06360,Technical,Yes
TIC_08590,CUST_00310,Technical,Yes
TIC_08591,CUST_04812,Technical,Yes
TIC_08592,CUST_02845,Technical,Yes
TIC_08593,CUST_08880,Technical,Yes
TIC_08594,CUST_03790,Technical,Yes
TIC_08595,CUST_04582,Technical,Yes
TIC_08596,CUST_02161,Technical,Yes
TIC_08597,CUST_01819,Billing,Yes
TIC_08598,CUST_05789,Technical,Yes
TIC_08599,CUST_05182,Technical,Yes
TIC_08600,CUST_07451,Technical,Yes
TIC_08601,CUST_02569,General,Yes
TIC_08602,CUST_00022,General,Yes
TIC_08603,CUST_05589,Technical,Yes
TIC_08604,CUST_05562,Technical,Yes
TIC_08605,CUST_06108,General,Yes
TIC_08606,CUST_05878,Technical,Yes
TIC_08607,CUST_00379,General,Yes
TIC_08608,CUST_08646,General,Yes
TIC_08609,CUST_09855,Billing,Yes
TIC_08610,CUST_03818,General,Yes
TIC_08611,CUST_02531,Billing,No
TIC_08612,CUST_08945,General,Yes
TIC_08613,CUST_06463,General,Yes
TIC_08614,CUST_02556,Billing,Yes
TIC_08615,CUST_03865,General,Yes
TIC_08616,CUST_09233,Billing,Yes
TIC_08617,CUST_01522,General,No
TIC_08618,CUST_08854,Technical,Yes
TIC_08619,CUST_07581,Billing,No
TIC_08620,CUST_08975,Billing,Yes
TIC_08621,CUST_02249,Technical,Yes
TIC_08622,CUST_04172,Technical,Yes
TIC_08623,CUST_09576,Technical,Yes
TIC_08624,CUST_04849,Technical,Yes
TIC_08625,CUST_01950,Billing,Yes
TIC_08626,CUST_01067,General,No
TIC_08627,CUST_05151,Technical,Yes
TIC_08628,CUST_04066,General,Yes
TIC_08629,CUST_00120,General,Yes
TIC_08630,CUST_00264,Technical,Yes
TIC_08631,CUST_01853,Billing,Yes
TIC_08632,CUST_01144,General,Yes
TIC_08633,CUST_04777,General,Yes
TIC_08634,CUST_03895,Technical,Yes
TIC_08635,CUST_02028,General,No
TIC_08636,CUST_06073,General,Yes
TIC_08637,CUST_07037,Billing,Yes
TIC_08638,CUST_06282,Technical,Yes
TIC_08639,CUST_06200,General,Yes
TIC_08640,CUST_07442,General,Yes
TIC_08641,CUST_02341,Technical,Yes
TIC_08642,CUST_09766,General,Yes
TIC_08643,CUST_08007,Technical,Yes
TIC_08644,CUST_06133,General,Yes
TIC_08645,CUST_00826,General,No
TIC_08646,CUST_02817,Billing,Yes
TIC_08647,CUST_05522,Technical,Yes
TIC_08648,CUST_09788,Technical,Yes
TIC_08649,CUST_01500,Billing,Yes
TIC_08650,CUST_08511,Technical,Yes
TIC_08651,CUST_00169,General,Yes
TIC_08652,CUST_02566,Technical,Yes
TIC_08653,CUST_04950,General,Yes
TIC_08654,CUST_08567,Technical,Yes
TIC_08655,CUST_04547,Billing,Yes
TIC_08656,CUST_08947,Billing,Yes
TIC_08657,CUST_00717,General,Yes
TIC_08658,CUST_03166,General,Yes
TIC_08659,CUST_04228,General,No
TIC_08660,CUST_01935,Billing,Yes
TIC_08661,CUST_09910,Technical,Yes
TIC_08662,CUST_09928,Technical,Yes
TIC_08663,CUST_04544,Billing,Yes
TIC_08664,CUST_09191,Technical,No
TIC_08665,CUST_06168,General,Yes
TIC_08666,CUST_00980,Technical,No
TIC_08667,CUST_05521,General,Yes
TIC_08668,CUST_00150,General,No
TIC_08669,CUST_00590,General,Yes
TIC_08670,CUST_08840,General,Yes
TIC_08671,CUST_04028,Technical,Yes
TIC_08672,CUST_05680,Technical,Yes
TIC_08673,CUST_03084,Billing,Yes
TIC_08674,CUST_01965,General,Yes
TIC_08675,CUST_03632,General,No
TIC_08676,CUST_04742,Billing,Yes
TIC_08677,CUST_09910,Technical,Yes
TIC_08678,CUST_07740,General,Yes
TIC_08679,CUST_09856,Technical,Yes
TIC_08680,CUST_04306,General,Yes
TIC_08681,CUST_08998,Billing,Yes
TIC_08682,CUST_00157,General,Yes
TIC_08683,CUST_03356,General,Yes
TIC_08684,CUST_09375,Technical,No
TIC_08685,CUST_02136,General,Yes
TIC_08686,CUST_05702,Technical,Yes
TIC_08687,CUST_04000,General,Yes
TIC_08688,CUST_04540,Billing,Yes
TIC_08689,CUST_06957,Billing,Yes
TIC_08690,CUST_09767,Technical,Yes
TIC_08691,CUST_01827,Technical,Yes
TIC_08692,CUST_02787,Billing,Yes
TIC_08693,CUST_09154,General,Yes
TIC_08694,CUST_00331,General,Yes
TIC_08695,CUST_00980,Technical,No
TIC_08696,CUST_00019,Billing,Yes
TIC_08697,CUST_02517,Technical,Yes
TIC_08698,CUST_08457,Technical,Yes
TIC_08699,CUST_05933,Billing,No
TIC_08700,CUST_05701,Billing,No
TIC_08701,CUST_03735,Billing,No
TIC_08702,CUST_07251,Billing,Yes
TIC_08703,CUST_07408,Billing,Yes
TIC_08704,CUST_01357,Technical,Yes
TIC_08705,CUST_09062,Billing,Yes
TIC_08706,CUST_03994,Technical,No
TIC_08707,CUST_08364,Technical,Yes
TIC_08708,CUST_09225,Billing,No
TIC_08709,CUST_00672,Billing,No
TIC_08710,CUST_04605,Billing,Yes
TIC_08711,CUST_00008,Billing,No
TIC_08712,CUST_06408,General,No
TIC_08713,CUST_08268,General,Yes
TIC_08714,CUST_00861,Billing,Yes
TIC_08715,CUST_02431,Technical,Yes
TIC_08716,CUST_02131,Billing,Yes
TIC_08717,CUST_08836,Billing,No
TIC_08718,CUST_07157,Technical,Yes
TIC_08719,CUST_05740,General,Yes
TIC_08720,CUST_00728,General,Yes
TIC_08721,CUST_09780,General,Yes
TIC_08722,CUST_03898,Technical,Yes
TIC_08723,CUST_05029,Technical,Yes
TIC_08724,CUST_08679,General,Yes
TIC_08725,CUST_09807,Technical,Yes
TIC_08726,CUST_05033,General,Yes
TIC_08727,CUST_01828,Technical,Yes
TIC_08728,CUST_09512,Billing,Yes
TIC_08729,CUST_00448,Technical,Yes
TIC_08730,CUST_07791,Billing,Yes
TIC_08731,CUST_06011,Billing,Yes
TIC_08732,CUST_05788,Technical,Yes
TIC_08733,CUST_07039,General,No
TIC_08734,CUST_01149,General,Yes
TIC_08735,CUST_06998,Billing,No
TIC_08736,CUST_05963,Technical,Yes
TIC_08737,CUST_02396,Billing,Yes
TIC_08738,CUST_03812,General,Yes
TIC_08739,CUST_03603,Technical,Yes
TIC_08740,CUST_07604,General,No
TIC_08741,CUST_08402,Technical,Yes
TIC_08742,CUST_05895,Billing,Yes
TIC_08743,CUST_09893,Billing,Yes
TIC_08744,CUST_07228,General,Yes
TIC_08745,CUST_07210,Billing,Yes
TIC_08746,CUST_08647,Billing,Yes
TIC_08747,CUST_00492,Billing,Yes
TIC_08748,CUST_06675,General,Yes
TIC_08749,CUST_09649,Billing,Yes
TIC_08750,CUST_02745,Technical,No
TIC_08751,CUST_06033,Technical,Yes
TIC_08752,CUST_02580,General,No
TIC_08753,CUST_02516,General,No
TIC_08754,CUST_01608,Technical,Yes
TIC_08755,CUST_06399,Technical,Yes
TIC_08756,CUST_06685,General,Yes
TIC_08757,CUST_06869,General,No
TIC_08758,CUST_00250,General,Yes
TIC_08759,CUST_06305,Technical,No
TIC_08760,CUST_06112,Billing,Yes
TIC_08761,CUST_01029,General,Yes
TIC_08762,CUST_07179,General,Yes
TIC_08763,CUST_00203,Technical,Yes
TIC_08764,CUST_02006,Technical,Yes
TIC_08765,CUST_09742,Billing,Yes
TIC_08766,CUST_05937,Technical,Yes
TIC_08767,CUST_09844,Billing,Yes
TIC_08768,CUST_03495,General,Yes
TIC_08769,CUST_01081,Billing,Yes
TIC_08770,CUST_02073,Billing,No
TIC_08771,CUST_07261,General,Yes
TIC_08772,CUST_09470,Billing,Yes
TIC_08773,CUST_08947,General,Yes
TIC_08774,CUST_01314,General,Yes
TIC_08775,CUST_01341,General,Yes
TIC_08776,CUST_05569,Technical,Yes
TIC_08777,CUST_01201,Technical,No
TIC_08778,CUST_01309,Technical,Yes
TIC_08779,CUST_04003,General,Yes
TIC_08780,CUST_08507,General,Yes
TIC_08781,CUST_02053,General,Yes
TIC_08782,CUST_01665,General,No
TIC_08783,CUST_02823,Billing,Yes
TIC_08784,CUST_02355,Technical,Yes
TIC_08785,CUST_08344,Technical,No
TIC_08786,CUST_09433,Technical,Yes
TIC_08787,CUST_01856,General,Yes
TIC_08788,CUST_07304,Billing,Yes
TIC_08789,CUST_04583,General,Yes
TIC_08790,CUST_07872,General,Yes
TIC_08791,CUST_04234,Billing,Yes
TIC_08792,CUST_04279,General,Yes
TIC_08793,CUST_05951,Billing,Yes
TIC_08794,CUST_07952,Billing,Yes
TIC_08795,CUST_03719,General,Yes
TIC_08796,CUST_08757,General,Yes
TIC_08797,CUST_01598,General,Yes
TIC_08798,CUST_01969,Technical,Yes
TIC_08799,CUST_06215,Technical,Yes
TIC_08800,CUST_07827,General,Yes
TIC_08801,CUST_08654,Billing,Yes
TIC_08802,CUST_05395,Technical,Yes
TIC_08803,CUST_05382,General,No
TIC_08804,CUST_09897,Billing,Yes
TIC_08805,CUST_09172,General,Yes
TIC_08806,CUST_02505,Billing,Yes
TIC_08807,CUST_04998,Technical,Yes
TIC_08808,CUST_03180,Technical,Yes
TIC_08809,CUST_05912,Billing,Yes
TIC_08810,CUST_07777,Technical,Yes
TIC_08811,CUST_09480,Billing,Yes
TIC_08812,CUST_01402,Technical,Yes
TIC_08813,CUST_03612,General,Yes
TIC_08814,CUST_02465,Billing,Yes
TIC_08815,CUST_00136,Technical,Yes
TIC_08816,CUST_07584,Billing,Yes
TIC_08817,CUST_01792,Technical,No
TIC_08818,CUST_02751,Technical,Yes
TIC_08819,CUST_02630,Technical,Yes
TIC_08820,CUST_07901,General,Yes
TIC_08821,CUST_04203,Technical,Yes
TIC_08822,CUST_05766,Technical,Yes
TIC_08823,CUST_03000,Billing,No
TIC_08824,CUST_02325,General,Yes
TIC_08825,CUST_01506,General,Yes
TIC_08826,CUST_03602,General,Yes
TIC_08827,CUST_06332,Billing,Yes
TIC_08828,CUST_06748,Technical,Yes
TIC_08829,CUST_05576,Technical,Yes
TIC_08830,CUST_02136,Billing,Yes
TIC_08831,CUST_09259,Technical,Yes
TIC_08832,CUST_07920,Technical,Yes
