customer_id,month,logins,active_minutes
CUST_03258,2024-12,15,525
CUST_00950,2025-01,22,508
CUST_02935,2024-12,19,685
CUST_09951,2024-12,7,705
CUST_05203,2024-12,18,788
CUST_04987,2024-12,16,507
CUST_02687,2024-11,17,677
CUST_02698,2025-01,11,640
CUST_00921,2024-11,11,505
CUST_04642,2024-12,9,511
CUST_04071,2025-01,24,669
CUST_03716,2025-01,13,697
CUST_08809,2025-01,10,559
CUST_02829,2024-12,16,542
CUST_01809,2025-01,17,442
CUST_00971,2025-01,16,966
CUST_01986,2024-11,20,536
CUST_09831,2025-01,17,484
CUST_08365,2024-11,18,691
CUST_00579,2024-12,9,577
CUST_05688,2025-01,8,585
CUST_06695,2024-12,14,505
CUST_00473,2024-12,14,664
CUST_05519,2025-01,14,484
CUST_03901,2024-12,16,467
CUST_02326,2024-12,17,566
CUST_00215,2025-01,9,561
CUST_06139,2025-01,21,689
CUST_04605,2025-01,14,442
CUST_04690,2024-11,15,714
CUST_06247,2024-12,13,715
CUST_07134,2024-12,13,734
CUST_03122,2024-11,14,465
CUST_08960,2024-12,17,487
CUST_09292,2025-01,9,674
CUST_01112,2025-01,14,878
CUST_06793,2024-12,16,605
CUST_04857,2024-12,18,656
CUST_02077,2024-12,15,482
CUST_08077,2025-01,22,628
CUST_01759,2024-12,19,590
CUST_05277,2024-12,16,677
CUST_08708,2025-01,16,702
CUST_06636,2025-01,9,655
CUST_06414,2025-01,13,541
CUST_05472,2024-12,10,484
CUST_01739,2024-12,14,724
CUST_02328,2024-11,10,667
CUST_08466,2024-11,13,741
CUST_09274,2025-01,15,571
CUST_04566,2025-01,15,424
CUST_00678,2025-01,13,312
CUST_00894,2024-12,19,414
CUST_09639,2024-11,11,501
CUST_07380,2025-01,17,577
CUST_08291,2024-12,15,555
CUST_06162,2024-12,14,630
CUST_03907,2024-12,12,417
CUST_06633,2024-12,10,711
CUST_05778,2024-12,9,781
CUST_05434,2024-11,15,622
CUST_05436,2024-12,16,550
CUST_08223,2025-01,18,590
CUST_07017,2025-01,8,783
CUST_01580,2025-01,14,717
CUST_02466,2025-01,16,703
CUST_03509,2025-01,11,574
CUST_01001,2024-12,13,586
CUST_04832,2024-11,12,496
CUST_08864,2025-01,19,468
CUST_07958,2024-11,12,619
CUST_05112,2024-12,13,498
CUST_07785,2024-11,8,399
CUST_07133,2024-12,14,688
CUST_04676,2024-12,13,538
CUST_08148,2025-01,16,656
CUST_04303,2025-01,18,611
CUST_05318,2025-01,10,435
CUST_07816,2025-01,13,484
CUST_09776,2024-11,17,637
CUST_08217,2024-11,14,331
CUST_07391,2024-12,8,520
CUST_05610,2024-11,14,528
CUST_07450,2024-12,20,684
CUST_06312,2024-12,14,590
CUST_02020,2024-12,13,910
CUST_08402,2024-12,18,664
CUST_03178,2025-01,14,544
CUST_09046,2024-12,19,584
CUST_09025,2025-01,13,366
CUST_00316,2024-12,17,572
CUST_04417,2025-01,18,472
CUST_08088,2025-01,13,499
CUST_02666,2024-11,17,550
CUST_01085,2024-11,21,792
CUST_07645,2024-12,16,741
CUST_07250,2025-01,18,509
CUST_03863,2024-12,11,362
CUST_07541,2024-11,18,557
CUST_04960,2024-12,16,424
CUST_04026,2024-11,27,543
CUST_08780,2025-01,12,527
CUST_06238,2025-01,16,711
CUST_08869,2025-01,17,695
CUST_07687,2025-01,11,566
CUST_01849,2024-12,16,617
CUST_01309,2025-01,17,641
CUST_01590,2024-11,19,497
CUST_07521,2024-12,11,320
CUST_09587,2024-11,13,713
CUST_03973,2024-11,12,683
CUST_06593,2025-01,14,635
CUST_00836,2024-12,13,692
CUST_09257,2024-11,20,506
CUST_05374,2025-01,15,522
CUST_07122,2025-01,12,450
CUST_04160,2024-12,19,653
CUST_03045,2024-12,10,625
CUST_06616,2025-01,17,594
CUST_04431,2024-12,20,607
CUST_01959,2024-12,11,456
CUST_01715,2025-01,13,504
CUST_07098,2024-12,10,490
CUST_08212,2024-12,14,709
CUST_02406,2025-01,11,447
CUST_07246,2025-01,17,602
CUST_00132,2024-11,16,710
CUST_08867,2025-01,14,551
CUST_08818,2024-11,18,737
CUST_07154,2024-12,21,544
CUST_00789,2025-01,15,760
CUST_05511,2024-12,21,620
CUST_00990,2025-01,10,646
CUST_03456,2025-01,15,543
CUST_08987,2025-01,18,544
CUST_07988,2024-11,13,560
CUST_04247,2025-01,16,639
CUST_07421,2025-01,16,544
CUST_06273,2024-11,15,558
CUST_01598,2025-01,14,453
CUST_03922,2024-11,7,617
CUST_06696,2024-12,15,608
CUST_02032,2024-11,25,761
CUST_07958,2024-12,16,757
CUST_09905,2025-01,15,688
CUST_08521,2024-11,14,454
CUST_03542,2024-12,15,535
CUST_01696,2024-12,14,545
CUST_09682,2024-11,19,724
CUST_03126,2025-01,16,739
CUST_09266,2024-12,19,620
CUST_03425,2024-11,16,426
CUST_08868,2024-12,16,747
CUST_05694,2024-12,17,425
CUST_08002,2024-11,18,551
CUST_01272,2024-11,18,695
CUST_01350,2025-01,14,743
CUST_09322,2025-01,16,619
CUST_08368,2024-12,12,563
CUST_07934,2025-01,13,478
CUST_04003,2024-12,16,519
CUST_03264,2024-11,11,530
CUST_09309,2024-11,16,461
CUST_09649,2025-01,14,619
CUST_04191,2024-12,18,471
CUST_00688,2025-01,14,491
CUST_05074,2024-12,16,407
CUST_01582,2024-12,12,684
CUST_09993,2024-11,13,581
CUST_09515,2024-11,16,617
CUST_09967,2024-12,16,621
CUST_04907,2025-01,10,525
CUST_03808,2025-01,13,476
CUST_00364,2025-01,17,812
CUST_00515,2024-12,16,555
CUST_00575,2024-12,12,526
CUST_04917,2024-12,21,948
CUST_06908,2024-11,21,523
CUST_08142,2024-12,19,579
CUST_04776,2025-01,16,500
CUST_06133,2024-12,19,737
CUST_08733,2024-12,10,531
CUST_07238,2024-11,22,649
CUST_07909,2024-11,12,703
CUST_09128,2024-11,12,657
CUST_04049,2024-11,13,471
CUST_01373,2025-01,14,710
CUST_07815,2024-12,21,646
CUST_02132,2024-12,17,604
CUST_06508,2024-11,19,621
CUST_06470,2025-01,6,420
CUST_02539,2025-01,9,837
CUST_02756,2024-11,20,774
CUST_05279,2024-11,13,745
CUST_07375,2024-11,15,578
CUST_06333,2024-12,11,603
CUST_09945,2024-11,11,719
CUST_09882,2024-12,9,635
CUST_02549,2024-11,19,477
CUST_05242,2024-11,11,457
CUST_08923,2025-01,17,440
CUST_00833,2025-01,17,487
CUST_04686,2024-12,12,512
CUST_06118,2024-12,15,596
CUST_09427,2025-01,16,759
CUST_00284,2025-01,18,529
CUST_07491,2024-12,19,685
CUST_03538,2025-01,14,594
CUST_04233,2024-12,16,549
CUST_00075,2024-11,21,656
CUST_09087,2025-01,16,569
CUST_07015,2024-12,12,623
CUST_01744,2024-11,12,333
CUST_07237,2025-01,9,555
CUST_06700,2024-12,13,656
CUST_07345,2024-12,14,714
CUST_04783,2024-12,13,746
CUST_09130,2024-12,18,777
CUST_03341,2025-01,12,665
CUST_07008,2024-11,16,672
CUST_01707,2024-12,12,537
CUST_04251,2024-12,15,647
CUST_03778,2025-01,18,738
CUST_05013,2024-11,20,825
CUST_06236,2025-01,16,488
CUST_00645,2025-01,17,562
CUST_02239,2025-01,14,646
CUST_09321,2025-01,8,603
CUST_09653,2024-12,20,422
CUST_02278,2024-12,19,700
CUST_07094,2025-01,11,513
CUST_09243,2024-11,17,548
CUST_08718,2024-11,16,418
CUST_04458,2025-01,18,388
CUST_02417,2024-12,14,669
CUST_02137,2024-12,9,439
CUST_09917,2024-11,12,575
CUST_09920,2024-11,16,671
CUST_06765,2025-01,12,673
CUST_04540,2024-11,11,405
CUST_04054,2024-12,18,677
CUST_00128,2024-11,18,487
CUST_03153,2024-11,14,735
CUST_08400,2024-12,9,717
CUST_08237,2025-01,16,560
CUST_06635,2024-11,8,632
CUST_00000,2024-12,20,512
CUST_03235,2025-01,11,666
CUST_04932,2024-11,10,649
CUST_08004,2024-11,17,574
CUST_06015,2025-01,16,811
CUST_01634,2024-11,16,388
CUST_08989,2025-01,14,560
CUST_09095,2024-12,20,526
CUST_04353,2025-01,15,499
CUST_01894,2025-01,10,555
CUST_05656,2024-11,8,381
CUST_05266,2025-01,14,404
CUST_04850,2024-11,10,587
CUST_07750,2025-01,15,582
CUST_03943,2024-12,18,584
CUST_02061,2024-12,11,358
CUST_08067,2025-01,15,491
CUST_04525,2025-01,20,591
CUST_03364,2024-11,8,360
CUST_09066,2024-12,20,491
CUST_02845,2024-11,23,650
CUST_08174,2024-11,17,603
CUST_09933,2024-11,16,670
CUST_05018,2024-12,9,626
CUST_09079,2025-01,14,473
CUST_00268,2024-12,14,575
CUST_07622,2024-11,12,634
CUST_03409,2024-11,18,371
CUST_03877,2024-11,12,637
CUST_06118,2024-11,9,621
CUST_04680,2025-01,20,782
CUST_03495,2024-11,13,334
CUST_05797,2025-01,13,702
CUST_01254,2025-01,9,683
CUST_05823,2024-11,17,282
CUST_08759,2024-11,17,503
CUST_04310,2025-01,21,732
CUST_09008,2025-01,14,575
CUST_04774,2024-11,19,625
CUST_08185,2024-12,9,478
CUST_09014,2024-11,19,720
CUST_01794,2024-12,22,636
CUST_02183,2025-01,20,498
CUST_05838,2024-12,15,694
CUST_04856,2024-11,13,746
CUST_00328,2025-01,11,630
CUST_06407,2025-01,18,830
CUST_03942,2025-01,18,530
CUST_09203,2024-12,22,704
CUST_05179,2024-12,23,605
CUST_02015,2025-01,16,409
CUST_02505,2024-12,15,612
CUST_08971,2024-11,16,644
CUST_08890,2024-12,17,554
CUST_08378,2025-01,17,463
CUST_09161,2024-11,18,520
CUST_04139,2025-01,18,671
CUST_08357,2025-01,19,544
CUST_09367,2024-11,21,510
CUST_00700,2025-01,15,586
CUST_06483,2024-11,11,417
CUST_07983,2024-12,15,597
CUST_08400,2024-11,14,560
CUST_03269,2024-12,18,596
CUST_07615,2024-11,14,391
CUST_03176,2024-11,17,549
CUST_09107,2025-01,12,609
CUST_07089,2024-12,13,621
CUST_04998,2024-11,21,608
CUST_03751,2024-11,11,545
CUST_05468,2025-01,18,554
CUST_01495,2025-01,16,772
CUST_01090,2024-12,13,648
CUST_08360,2025-01,18,448
CUST_02199,2024-11,21,607
CUST_04569,2024-11,9,791
CUST_08932,2024-11,19,726
CUST_08353,2025-01,11,561
CUST_06786,2024-12,9,494
CUST_08799,2024-11,8,518
CUST_00727,2025-01,15,584
CUST_00642,2024-11,16,598
CUST_07063,2025-01,20,646
CUST_07499,2024-12,16,469
CUST_04043,2025-01,23,716
CUST_07760,2024-12,13,533
CUST_09283,2024-12,19,630
CUST_06377,2025-01,15,716
CUST_03527,2024-12,19,562
CUST_09214,2025-01,15,672
CUST_09926,2024-11,16,533
CUST_03766,2024-12,21,577
CUST_00153,2024-11,17,731
CUST_04277,2024-11,12,549
CUST_01207,2024-12,15,698
CUST_02615,2025-01,14,499
CUST_04660,2025-01,16,486
CUST_05319,2025-01,12,640
CUST_01980,2025-01,15,459
CUST_07213,2024-11,8,589
CUST_02889,2025-01,17,525
CUST_08900,2024-12,19,505
CUST_06002,2024-11,12,658
CUST_08165,2025-01,17,663
CUST_03157,2024-11,14,549
CUST_08147,2024-12,12,668
CUST_09575,2024-12,21,726
CUST_07348,2025-01,15,739
CUST_03645,2024-12,18,512
CUST_02121,2024-11,14,400
CUST_02941,2024-12,15,672
CUST_03880,2025-01,10,573
CUST_08556,2024-11,22,605
CUST_05999,2025-01,11,609
CUST_00184,2024-11,12,543
CUST_04788,2025-01,16,824
CUST_03005,2024-12,18,633
CUST_07655,2024-12,16,644
CUST_00729,2025-01,7,605
CUST_05225,2025-01,18,710
CUST_07601,2025-01,17,479
CUST_00566,2025-01,13,527
CUST_01311,2025-01,10,603
CUST_04438,2024-12,13,730
CUST_07736,2025-01,13,613
CUST_08803,2024-11,14,498
CUST_00623,2024-11,18,771
CUST_07616,2024-12,12,511
CUST_08689,2025-01,15,612
CUST_06065,2024-12,13,569
CUST_08414,2024-12,13,598
CUST_05817,2025-01,10,468
CUST_09144,2024-11,14,649
CUST_01906,2024-11,9,669
CUST_01160,2025-01,8,662
CUST_02784,2025-01,11,573
CUST_03834,2025-01,13,755
CUST_05986,2025-01,13,623
CUST_08894,2025-01,19,728
CUST_06337,2024-11,11,626
CUST_06945,2024-12,12,663
CUST_03408,2024-12,11,649
CUST_00996,2024-11,14,518
CUST_05949,2025-01,16,740
CUST_04827,2025-01,14,625
CUST_08778,2024-12,15,661
CUST_02984,2025-01,12,577
CUST_02869,2024-12,10,491
CUST_02723,2024-11,14,273
CUST_01004,2024-11,13,601
CUST_01775,2024-12,23,713
CUST_01114,2025-01,13,705
CUST_04720,2024-12,12,699
CUST_07507,2024-12,18,343
CUST_00612,2024-11,10,632
CUST_07377,2024-12,14,432
CUST_01403,2024-11,16,715
CUST_00010,2024-11,5,577
CUST_01997,2024-11,8,815
CUST_08107,2024-12,10,632
CUST_07782,2024-12,9,737
CUST_07762,2025-01,12,626
CUST_00554,2025-01,10,641
CUST_08955,2024-11,16,711
CUST_04646,2025-01,15,600
CUST_00754,2025-01,19,620
CUST_03155,2024-11,10,682
CUST_08528,2024-11,16,790
CUST_08246,2024-12,11,486
CUST_01116,2024-11,11,466
CUST_04203,2025-01,18,651
CUST_06994,2025-01,12,579
CUST_03421,2025-01,15,682
CUST_06552,2024-12,16,624
CUST_02793,2025-01,23,519
CUST_05327,2024-12,14,709
CUST_04945,2025-01,16,676
CUST_04584,2024-12,21,467
CUST_09013,2025-01,22,571
CUST_04168,2024-12,14,721
CUST_02867,2025-01,16,646
CUST_00447,2024-11,15,540
CUST_06949,2024-11,8,790
CUST_07979,2024-12,13,793
CUST_08022,2024-12,11,707
CUST_07402,2025-01,8,714
CUST_07893,2024-12,17,424
CUST_03287,2024-12,15,394
CUST_00165,2024-12,13,521
CUST_00433,2025-01,15,600
CUST_01819,2025-01,18,334
CUST_04165,2024-11,13,725
CUST_08734,2024-11,19,818
CUST_02232,2025-01,13,541
CUST_09865,2024-11,21,671
CUST_00139,2024-11,7,727
CUST_03334,2024-12,15,679
CUST_04251,2024-11,17,671
CUST_09695,2025-01,14,741
CUST_07955,2025-01,20,748
CUST_04416,2024-12,12,583
CUST_06281,2024-11,17,645
CUST_08082,2024-11,10,805
CUST_08393,2025-01,11,540
CUST_04185,2024-11,13,662
CUST_05568,2024-12,15,454
CUST_01469,2024-12,23,488
CUST_04896,2024-11,16,495
CUST_00985,2024-12,10,560
CUST_03553,2024-11,6,515
CUST_08868,2024-12,9,657
CUST_04748,2024-11,9,672
CUST_08029,2025-01,18,503
CUST_03049,2024-12,17,691
CUST_01889,2024-12,13,415
CUST_01828,2024-12,20,465
CUST_07197,2024-11,19,567
CUST_07381,2025-01,13,493
CUST_08955,2024-11,13,641
CUST_06311,2024-11,11,752
CUST_04750,2024-11,17,707
CUST_01359,2024-12,12,547
CUST_00084,2024-11,13,560
CUST_09057,2024-12,12,632
CUST_03175,2024-11,13,594
CUST_01141,2024-12,12,519
CUST_01061,2025-01,10,678
CUST_06624,2024-12,12,602
CUST_04231,2024-12,21,468
CUST_08267,2025-01,19,777
CUST_06438,2024-11,10,623
CUST_00315,2024-12,13,297
CUST_08688,2024-12,24,684
CUST_09147,2024-12,13,599
CUST_08812,2025-01,10,569
CUST_03639,2024-12,24,420
CUST_08209,2024-12,15,758
CUST_04527,2025-01,17,571
CUST_08807,2024-11,20,319
CUST_00148,2025-01,17,476
CUST_04535,2024-11,12,605
CUST_04314,2025-01,15,609
CUST_06149,2024-12,15,517
CUST_08862,2025-01,13,664
CUST_03681,2024-11,20,457
CUST_06982,2024-11,14,590
CUST_09210,2024-11,15,619
CUST_02942,2024-12,14,488
CUST_09466,2025-01,16,721
CUST_09694,2024-12,21,743
CUST_06005,2024-12,19,609
CUST_05560,2024-11,9,627
CUST_00883,2024-11,17,701
CUST_02671,2025-01,11,653
CUST_09744,2024-11,16,592
CUST_05186,2024-11,17,704
CUST_05946,2024-12,15,803
CUST_02562,2025-01,16,573
CUST_01901,2024-11,13,552
CUST_08346,2024-11,18,750
CUST_07680,2024-12,22,522
CUST_05454,2024-11,15,470
CUST_00387,2024-11,10,584
CUST_00003,2025-01,12,717
CUST_09176,2024-12,21,802
CUST_02427,2024-12,10,617
CUST_09930,2024-11,12,629
CUST_01034,2024-12,10,627
CUST_00715,2024-12,18,590
CUST_07886,2025-01,10,606
CUST_01532,2024-12,15,677
CUST_06328,2025-01,18,706
CUST_09369,2025-01,18,854
CUST_01902,2024-11,11,717
CUST_00921,2024-12,15,639
CUST_00693,2024-11,8,585
CUST_08858,2024-12,17,412
CUST_01251,2024-12,16,327
CUST_00101,2024-12,12,514
CUST_05813,2025-01,12,847
CUST_01800,2024-12,21,628
CUST_00071,2024-12,14,490
CUST_07666,2025-01,17,636
CUST_00883,2024-11,9,514
CUST_03049,2024-11,15,718
CUST_03903,2025-01,12,934
CUST_07408,2024-12,14,578
CUST_07956,2024-11,18,582
CUST_01433,2025-01,19,581
CUST_07822,2025-01,11,698
CUST_05546,2024-12,17,477
CUST_05848,2024-11,19,575
CUST_09894,2025-01,13,509
CUST_05647,2024-12,18,568
CUST_06690,2025-01,15,782
CUST_03211,2025-01,9,487
CUST_08119,2025-01,13,754
CUST_07919,2024-11,31,555
CUST_00307,2024-11,22,547
CUST_04487,2024-11,17,561
CUST_00086,2024-11,20,814
CUST_09354,2024-12,18,648
CUST_05498,2025-01,17,435
CUST_07210,2025-01,17,698
CUST_00865,2025-01,15,559
CUST_08344,2025-01,16,628
CUST_06615,2024-11,11,454
CUST_02711,2024-11,15,436
CUST_00617,2025-01,11,625
CUST_09710,2024-11,19,537
CUST_03921,2024-11,10,576
CUST_00937,2024-11,11,608
CUST_01614,2024-11,15,495
CUST_05230,2025-01,7,859
CUST_07435,2024-12,13,794
CUST_02524,2025-01,18,734
CUST_03731,2024-12,13,712
CUST_06530,2025-01,18,664
CUST_03407,2024-12,13,566
CUST_03654,2024-11,10,570
CUST_01264,2024-11,11,637
CUST_04323,2025-01,20,609
CUST_01685,2024-12,14,450
CUST_09166,2024-12,13,621
CUST_04168,2025-01,23,483
CUST_01552,2024-11,16,609
CUST_04318,2024-11,12,588
CUST_05645,2024-12,15,531
CUST_00484,2024-12,13,519
CUST_05804,2024-12,8,570
CUST_06409,2024-11,17,689
CUST_09173,2025-01,12,686
CUST_06359,2024-12,10,638
CUST_09910,2024-12,15,392
CUST_06897,2025-01,13,779
CUST_07349,2024-11,14,527
CUST_05248,2024-12,16,727
CUST_02612,2024-11,12,607
CUST_05983,2024-12,19,560
CUST_03791,2025-01,21,581
CUST_08274,2025-01,19,454
CUST_03096,2024-12,19,430
CUST_07600,2025-01,10,502
CUST_05193,2025-01,19,587
CUST_05763,2024-12,15,499
CUST_09879,2024-12,13,809
CUST_02477,2024-11,11,434
CUST_01989,2024-11,12,774
CUST_06008,2024-11,8,580
CUST_09611,2024-11,16,718
CUST_09043,2025-01,15,574
CUST_08651,2024-11,20,696
CUST_07485,2024-12,16,520
CUST_09803,2024-12,12,641
CUST_05561,2024-11,15,388
CUST_06309,2024-12,17,688
CUST_05571,2024-11,7,718
CUST_06288,2024-12,17,674
CUST_02514,2024-12,21,628
CUST_03754,2025-01,18,642
CUST_07204,2025-01,23,599
CUST_04507,2024-11,11,419
CUST_08577,2025-01,15,712
CUST_03493,2025-01,12,758
CUST_04133,2025-01,22,813
CUST_07385,2024-11,19,500
CUST_03114,2024-11,15,665
CUST_02165,2024-12,22,631
CUST_02653,2025-01,13,599
CUST_09539,2024-12,12,687
CUST_00197,2024-12,20,787
CUST_09697,2024-12,19,459
CUST_06394,2024-11,12,658
CUST_09208,2024-11,16,654
CUST_02515,2025-01,11,604
CUST_09023,2024-12,12,571
CUST_09764,2024-12,18,542
CUST_07670,2024-11,14,597
CUST_08295,2025-01,20,544
CUST_02032,2024-12,17,596
CUST_01257,2025-01,19,503
CUST_06216,2025-01,15,770
CUST_05281,2024-12,10,507
CUST_05018,2024-11,21,546
CUST_00336,2024-11,18,534
CUST_05608,2024-11,13,399
CUST_04292,2025-01,10,634
CUST_00994,2024-11,15,783
CUST_00099,2024-11,20,652
CUST_02110,2024-12,22,349
CUST_09549,2025-01,20,448
CUST_01020,2025-01,20,493
CUST_03777,2025-01,15,692
CUST_02331,2025-01,10,637
CUST_09934,2025-01,22,765
CUST_00875,2024-11,17,411
CUST_08173,2024-12,22,512
CUST_07305,2025-01,17,688
CUST_08610,2024-11,9,590
CUST_05889,2024-11,16,841
CUST_00990,2024-12,9,610
CUST_02474,2024-11,15,370
CUST_08875,2025-01,24,512
CUST_00042,2024-11,17,570
CUST_02035,2025-01,14,486
CUST_03379,2024-12,16,511
CUST_09837,2024-12,17,637
CUST_04242,2024-12,13,770
CUST_04912,2024-11,13,640
CUST_02428,2024-11,12,438
CUST_09966,2024-11,10,719
CUST_09918,2024-11,14,774
CUST_03187,2024-12,17,661
CUST_09680,2024-12,20,678
CUST_03740,2024-12,15,568
CUST_00843,2025-01,11,619
CUST_03278,2025-01,14,793
CUST_01076,2025-01,18,747
CUST_07265,2024-11,16,486
CUST_06068,2025-01,15,433
CUST_06800,2024-12,19,624
CUST_06900,2024-11,10,700
CUST_02295,2024-11,13,469
CUST_09705,2025-01,14,725
CUST_02897,2024-11,12,649
CUST_03927,2024-11,17,821
CUST_07499,2025-01,14,562
CUST_03107,2024-12,17,605
CUST_07364,2024-12,11,764
CUST_02231,2024-12,15,567
CUST_08258,2025-01,14,688
CUST_02080,2024-11,16,455
CUST_05286,2025-01,19,775
CUST_06841,2024-11,20,766
CUST_09739,2024-12,18,632
CUST_01268,2024-12,18,669
CUST_09701,2025-01,13,547
CUST_04691,2024-12,13,687
CUST_09040,2025-01,24,605
CUST_08135,2024-12,13,647
CUST_06762,2024-12,16,790
CUST_07692,2024-12,18,616
CUST_01874,2025-01,15,781
CUST_00601,2024-12,11,666
CUST_06259,2025-01,6,749
CUST_07044,2025-01,14,503
CUST_04780,2024-11,13,651
CUST_07512,2024-12,18,618
CUST_09604,2024-11,14,460
CUST_02582,2024-11,9,696
CUST_00095,2025-01,18,786
CUST_04220,2024-12,9,459
CUST_08425,2024-11,22,538
CUST_04677,2024-12,11,431
CUST_06774,2024-12,12,348
CUST_08213,2025-01,10,585
CUST_02808,2025-01,10,648
CUST_01235,2024-11,15,604
CUST_08187,2024-11,15,490
CUST_02522,2025-01,11,478
CUST_07350,2024-11,24,506
CUST_08609,2024-11,13,586
CUST_00552,2024-12,12,531
CUST_02587,2024-11,11,599
CUST_07966,2024-11,16,920
CUST_07700,2024-11,25,685
CUST_05193,2025-01,17,671
CUST_08227,2024-12,16,623
CUST_06092,2024-11,11,740
CUST_04065,2025-01,16,525
CUST_08722,2024-12,18,520
CUST_03089,2025-01,14,698
CUST_06227,2025-01,17,595
CUST_04800,2024-12,18,594
CUST_00917,2024-12,21,745
CUST_07889,2025-01,14,792
CUST_06537,2025-01,12,508
CUST_02067,2024-11,18,394
CUST_09211,2025-01,13,496
CUST_09532,2024-12,17,527
CUST_02404,2024-12,13,579
CUST_07317,2024-12,16,451
CUST_08963,2024-12,12,676
CUST_02873,2025-01,15,677
CUST_07707,2025-01,17,496
CUST_05480,2024-12,17,608
CUST_00716,2024-12,10,770
CUST_09272,2024-12,16,575
CUST_04159,2024-11,18,787
CUST_06429,2025-01,17,708
CUST_06485,2024-12,15,587
CUST_02556,2025-01,19,683
CUST_01457,2024-11,17,425
CUST_07605,2025-01,20,496
CUST_06678,2024-11,11,533
CUST_03601,2025-01,14,660
CUST_03837,2024-11,17,686
CUST_08272,2025-01,12,574
CUST_02428,2024-11,13,679
CUST_06837,2024-12,10,500
CUST_08030,2024-12,19,763
CUST_03995,2025-01,10,578
CUST_02695,2024-11,9,607
CUST_04511,2024-12,12,672
CUST_07029,2025-01,16,510
CUST_03879,2024-11,17,579
CUST_03762,2024-11,11,458
CUST_00222,2024-11,19,715
CUST_06339,2024-11,19,464
CUST_01014,2025-01,12,712
CUST_01018,2024-11,15,679
CUST_02296,2024-11,19,658
CUST_08417,2024-12,13,622
CUST_05773,2024-11,14,587
CUST_04582,2024-11,16,486
CUST_05269,2024-11,13,585
CUST_03947,2024-11,22,702
CUST_06353,2025-01,10,634
CUST_04411,2025-01,10,495
CUST_09778,2025-01,13,512
CUST_04495,2024-12,13,479
CUST_09707,2024-11,13,718
CUST_05247,2025-01,20,605
CUST_08069,2025-01,23,645
CUST_00768,2024-12,17,641
CUST_09227,2024-12,16,416
CUST_08215,2024-11,13,684
CUST_02173,2024-11,19,377
CUST_05290,2024-11,14,695
CUST_03292,2025-01,20,647
CUST_06111,2024-12,13,572
CUST_07224,2025-01,20,468
CUST_05780,2024-11,15,535
CUST_02080,2025-01,16,627
CUST_09376,2024-12,13,605
CUST_06043,2025-01,14,696
CUST_05227,2024-11,14,551
CUST_07139,2024-11,11,403
CUST_02112,2024-11,15,611
CUST_03147,2024-11,15,733
CUST_06048,2024-12,9,931
CUST_03947,2024-12,13,833
CUST_05572,2024-11,12,810
CUST_06051,2024-12,15,438
CUST_09141,2024-11,13,401
CUST_04529,2025-01,16,698
CUST_08817,2025-01,18,726
CUST_07475,2025-01,12,490
CUST_00404,2024-12,10,656
CUST_05755,2024-11,17,535
CUST_08334,2025-01,20,797
CUST_03720,2024-12,12,579
CUST_02806,2024-12,16,498
CUST_00287,2024-12,15,610
CUST_04167,2024-12,16,688
CUST_01818,2024-11,15,700
CUST_04649,2024-12,10,564
CUST_05383,2024-12,22,493
CUST_08970,2024-11,18,672
CUST_01940,2024-11,10,652
CUST_01067,2025-01,11,607
CUST_00989,2024-11,14,627
CUST_08480,2024-12,9,565
CUST_07746,2025-01,18,699
CUST_06143,2024-11,16,404
CUST_03107,2024-11,18,693
CUST_04633,2025-01,15,557
CUST_07461,2024-11,16,717
CUST_05219,2025-01,17,763
CUST_01174,2024-12,13,739
CUST_09351,2024-11,17,570
CUST_09997,2024-12,15,823
CUST_03537,2025-01,19,532
CUST_07591,2024-11,14,611
CUST_07780,2024-11,13,621
CUST_01688,2024-12,17,481
CUST_06552,2025-01,25,625
CUST_00643,2024-11,12,647
CUST_04346,2024-12,13,594
CUST_05843,2024-12,16,482
CUST_08044,2024-11,27,548
CUST_04974,2024-11,13,866
CUST_02619,2025-01,16,494
CUST_09814,2024-11,13,514
CUST_00554,2025-01,13,484
CUST_06069,2025-01,14,545
CUST_01843,2025-01,14,617
CUST_00532,2025-01,11,520
CUST_07831,2024-11,12,513
CUST_03492,2024-11,11,572
CUST_00633,2025-01,14,940
CUST_09169,2025-01,20,677
CUST_05803,2024-11,15,450
CUST_03282,2025-01,16,593
CUST_02180,2024-11,16,561
CUST_00956,2024-11,17,670
CUST_01323,2024-11,18,669
CUST_08410,2024-12,15,726
CUST_03056,2024-11,13,403
CUST_09549,2025-01,18,560
CUST_04482,2024-12,15,667
CUST_02718,2025-01,21,623
CUST_03372,2024-11,14,672
CUST_04209,2024-12,15,702
CUST_03657,2024-12,22,715
CUST_02870,2025-01,10,484
CUST_08251,2025-01,8,660
CUST_00926,2024-11,12,920
CUST_03837,2024-12,16,672
CUST_04850,2024-11,16,734
CUST_06258,2024-12,14,564
CUST_08486,2024-12,11,838
CUST_09595,2025-01,16,641
CUST_00615,2025-01,15,564
CUST_01583,2024-12,9,557
CUST_09242,2024-12,18,493
CUST_03855,2024-12,17,591
CUST_03507,2024-11,10,548
CUST_05352,2024-12,12,487
CUST_04349,2025-01,18,575
CUST_05484,2024-12,18,610
CUST_05507,2025-01,15,512
CUST_08538,2024-11,21,549
CUST_05256,2024-11,14,621
CUST_03224,2024-11,14,593
CUST_02105,2024-11,12,828
CUST_00219,2024-12,13,675
CUST_05137,2025-01,13,616
