payment_id,customer_id,amount,status
PAY_17322,CUST_08631,73.38,Failed
PAY_17323,CUST_04153,78.44,Success
PAY_17324,CUST_03937,75.64,Success
PAY_17325,CUST_08324,95.74,Success
PAY_17326,CUST_00381,92.22,Success
PAY_17327,CUST_07577,30.45,Success
PAY_17328,CUST_09207,94.78,Success
PAY_17329,CUST_09218,95.58,Success
PAY_17330,CUST_08121,121.92,Success
PAY_17331,CUST_07488,104.53,Success
PAY_17332,CUST_08352,104.1,Success
PAY_17333,CUST_06768,66.8,Success
PAY_17334,CUST_01373,89.04,Success
PAY_17335,CUST_06851,80.96,Success
PAY_17336,CUST_00901,74.38,Success
PAY_17337,CUST_09052,106.47,Success
PAY_17338,CUST_05420,100.26,Success
PAY_17339,CUST_08786,77.41,Success
PAY_17340,CUST_03248,71.11,Success
PAY_17341,CUST_04331,118.77,Failed
PAY_17342,CUST_03744,113.21,Success
PAY_17343,CUST_05324,78.03,Success
PAY_17344,CUST_07363,101.2,Success
PAY_17345,CUST_08181,74.44,Success
PAY_17346,CUST_06138,94.55,Success
PAY_17347,CUST_02486,78.89,Success
PAY_17348,CUST_05401,51.23,Success
PAY_17349,CUST_09986,90.75,Success
PAY_17350,CUST_06828,37.0,Success
PAY_17351,CUST_04576,68.18,Success
PAY_17352,CUST_06151,74.88,Success
PAY_17353,CUST_04041,96.89,Success
PAY_17354,CUST_04522,57.99,Success
PAY_17355,CUST_03030,84.41,Success
PAY_17356,CUST_07837,70.91,Success
PAY_17357,CUST_08986,74.01,Success
PAY_17358,CUST_04059,118.1,Success
PAY_17359,CUST_03040,94.14,Success
PAY_17360,CUST_04492,40.68,Success
PAY_17361,CUST_08732,87.67,Success
PAY_17362,CUST_04687,56.6,Success
PAY_17363,CUST_04996,106.18,Success
PAY_17364,CUST_08629,76.42,Success
PAY_17365,CUST_07335,53.57,Success
PAY_17366,CUST_08884,72.22,Failed
PAY_17367,CUST_08591,77.79,Success
PAY_17368,CUST_04715,91.46,Success
PAY_17369,CUST_08060,92.91,Success
PAY_17370,CUST_06730,76.97,Success
PAY_17371,CUST_05202,54.46,Success
PAY_17372,CUST_08228,44.15,Success
PAY_17373,CUST_08523,77.87,Success
PAY_17374,CUST_04359,68.82,Success
PAY_17375,CUST_04135,62.21,Success
PAY_17376,CUST_02891,77.99,Success
PAY_17377,CUST_00645,92.38,Success
PAY_17378,CUST_05877,102.45,Success
PAY_17379,CUST_08206,84.25,Success
PAY_17380,CUST_01922,69.35,Success
PAY_17381,CUST_02151,91.59,Success
PAY_17382,CUST_06152,95.93,Success
PAY_17383,CUST_07824,110.68,Success
PAY_17384,CUST_03607,87.29,Success
PAY_17385,CUST_03162,92.16,Success
PAY_17386,CUST_03628,50.1,Success
PAY_17387,CUST_05086,78.31,Success
PAY_17388,CUST_02037,108.59,Success
PAY_17389,CUST_09187,62.76,Success
PAY_17390,CUST_03469,109.12,Success
PAY_17391,CUST_08981,80.06,Success
PAY_17392,CUST_00905,58.34,Success
PAY_17393,CUST_03207,65.59,Success
PAY_17394,CUST_04253,20.88,Success
PAY_17395,CUST_05290,82.27,Success
PAY_17396,CUST_06954,62.04,Success
PAY_17397,CUST_06251,71.36,Failed
PAY_17398,CUST_07338,46.06,Success
PAY_17399,CUST_08256,65.93,Success
PAY_17400,CUST_06755,43.94,Success
PAY_17401,CUST_02810,100.03,Success
PAY_17402,CUST_06833,99.8,Success
PAY_17403,CUST_03868,75.02,Success
PAY_17404,CUST_00948,83.88,Success
PAY_17405,CUST_05837,56.94,Success
PAY_17406,CUST_05964,67.19,Success
PAY_17407,CUST_04274,71.62,Success
PAY_17408,CUST_00375,46.6,Success
PAY_17409,CUST_03216,106.02,Success
PAY_17410,CUST_09678,58.45,Success
PAY_17411,CUST_05758,67.23,Success
PAY_17412,CUST_02651,113.04,Success
PAY_17413,CUST_03410,111.99,Success
PAY_17414,CUST_04872,86.82,Success
PAY_17415,CUST_02690,73.31,Success
PAY_17416,CUST_01874,54.68,Success
PAY_17417,CUST_03999,87.26,Success
PAY_17418,CUST_00066,49.94,Success
PAY_17419,CUST_07892,113.99,Success
PAY_17420,CUST_02864,108.53,Success
PAY_17421,CUST_02423,95.69,Success
PAY_17422,CUST_00381,98.25,Success
PAY_17423,CUST_07591,71.12,Failed
PAY_17424,CUST_07332,45.82,Success
PAY_17425,CUST_01673,85.29,Success
PAY_17426,CUST_09299,52.58,Success
PAY_17427,CUST_02974,50.89,Success
PAY_17428,CUST_08166,85.81,Success
PAY_17429,CUST_07852,108.4,Success
PAY_17430,CUST_09938,52.95,Success
PAY_17431,CUST_06575,106.62,Success
PAY_17432,CUST_00806,50.57,Success
PAY_17433,CUST_01626,70.37,Success
PAY_17434,CUST_07941,116.78,Success
PAY_17435,CUST_01930,58.63,Success
PAY_17436,CUST_05207,86.26,Success
PAY_17437,CUST_05909,45.3,Success
PAY_17438,CUST_03554,66.83,Success
PAY_17439,CUST_05517,88.73,Success
PAY_17440,CUST_06197,87.15,Success
PAY_17441,CUST_03015,58.28,Success
PAY_17442,CUST_06686,74.98,Failed
PAY_17443,CUST_09470,44.51,Success
PAY_17444,CUST_05385,91.06,Success
PAY_17445,CUST_04143,68.93,Success
PAY_17446,CUST_06302,26.61,Failed
PAY_17447,CUST_08465,64.33,Success
PAY_17448,CUST_03253,82.49,Failed
PAY_17449,CUST_08301,86.1,Success
PAY_17450,CUST_08926,56.62,Success
PAY_17451,CUST_07315,61.61,Success
PAY_17452,CUST_08791,72.34,Success
PAY_17453,CUST_02032,33.73,Success
PAY_17454,CUST_09390,115.57,Success
PAY_17455,CUST_01309,93.14,Success
PAY_17456,CUST_02685,100.66,Success
PAY_17457,CUST_07154,80.02,Success
PAY_17458,CUST_06803,104.35,Failed
PAY_17459,CUST_07980,52.09,Success
PAY_17460,CUST_01786,91.85,Success
PAY_17461,CUST_07914,84.65,Success
PAY_17462,CUST_04616,91.09,Success
PAY_17463,CUST_06396,63.31,Success
PAY_17464,CUST_08080,63.41,Success
PAY_17465,CUST_05821,77.43,Success
PAY_17466,CUST_09014,53.57,Success
PAY_17467,CUST_04688,97.52,Success
PAY_17468,CUST_03884,69.69,Success
PAY_17469,CUST_02100,85.18,Success
PAY_17470,CUST_08870,28.66,Success
PAY_17471,CUST_02831,90.9,Success
PAY_17472,CUST_06266,63.53,Success
PAY_17473,CUST_04324,83.56,Success
PAY_17474,CUST_07410,60.84,Success
PAY_17475,CUST_02394,85.86,Success
PAY_17476,CUST_07694,75.07,Success
PAY_17477,CUST_00049,80.51,Success
PAY_17478,CUST_08326,104.38,Success
PAY_17479,CUST_05423,47.05,Success
PAY_17480,CUST_06584,67.62,Success
PAY_17481,CUST_01140,67.98,Failed
PAY_17482,CUST_02688,59.34,Success
PAY_17483,CUST_04171,61.79,Success
PAY_17484,CUST_07333,136.84,Success
PAY_17485,CUST_06313,60.45,Success
PAY_17486,CUST_01022,78.55,Success
PAY_17487,CUST_08325,48.68,Success
PAY_17488,CUST_05274,70.12,Success
PAY_17489,CUST_01508,78.09,Success
PAY_17490,CUST_07595,100.32,Success
PAY_17491,CUST_03489,61.68,Success
PAY_17492,CUST_09571,67.69,Success
PAY_17493,CUST_04653,59.08,Failed
PAY_17494,CUST_06968,76.84,Failed
PAY_17495,CUST_08984,95.95,Success
PAY_17496,CUST_01778,84.13,Success
PAY_17497,CUST_07928,57.81,Success
PAY_17498,CUST_00727,90.31,Success
PAY_17499,CUST_01274,76.56,Success
PAY_17500,CUST_05006,85.93,Success
PAY_17501,CUST_02363,84.06,Success
PAY_17502,CUST_02571,45.51,Success
PAY_17503,CUST_05762,93.56,Success
PAY_17504,CUST_08686,73.48,Success
PAY_17505,CUST_08782,73.46,Success
PAY_17506,CUST_00193,71.79,Success
PAY_17507,CUST_09486,128.88,Success
PAY_17508,CUST_08055,105.88,Success
PAY_17509,CUST_00867,67.78,Success
PAY_17510,CUST_02063,89.93,Success
PAY_17511,CUST_02288,65.04,Success
PAY_17512,CUST_04181,93.9,Success
PAY_17513,CUST_03754,88.69,Success
PAY_17514,CUST_07271,107.96,Success
PAY_17515,CUST_06828,73.25,Success
PAY_17516,CUST_09066,95.7,Success
PAY_17517,CUST_02462,70.56,Success
PAY_17518,CUST_09465,53.01,Success
PAY_17519,CUST_00314,60.31,Success
PAY_17520,CUST_07167,79.7,Success
PAY_17521,CUST_05870,62.5,Success
PAY_17522,CUST_00551,58.86,Success
PAY_17523,CUST_03544,87.87,Success
PAY_17524,CUST_06236,43.34,Success
PAY_17525,CUST_00341,103.06,Success
PAY_17526,CUST_09694,41.46,Success
PAY_17527,CUST_04270,86.68,Success
PAY_17528,CUST_04585,81.76,Success
PAY_17529,CUST_05892,124.36,Success
PAY_17530,CUST_06657,88.45,Success
PAY_17531,CUST_06761,96.77,Success
PAY_17532,CUST_07594,99.37,Success
PAY_17533,CUST_05649,95.25,Success
PAY_17534,CUST_05079,112.93,Success
PAY_17535,CUST_07301,95.04,Success
PAY_17536,CUST_08147,72.8,Success
PAY_17537,CUST_09294,100.2,Success
PAY_17538,CUST_04830,78.65,Success
PAY_17539,CUST_06851,94.74,Success
PAY_17540,CUST_06744,66.33,Success
PAY_17541,CUST_02543,94.07,Success
PAY_17542,CUST_04522,69.66,Success
PAY_17543,CUST_08768,53.77,Success
PAY_17544,CUST_06726,77.64,Success
PAY_17545,CUST_01127,59.78,Success
PAY_17546,CUST_04643,74.19,Success
PAY_17547,CUST_03264,87.74,Success
PAY_17548,CUST_04056,73.19,Success
PAY_17549,CUST_07182,66.98,Success
PAY_17550,CUST_05342,45.53,Success
PAY_17551,CUST_07356,71.52,Success
PAY_17552,CUST_02743,100.91,Failed
PAY_17553,CUST_07978,95.2,Success
PAY_17554,CUST_09995,96.18,Success
PAY_17555,CUST_00105,113.36,Success
PAY_17556,CUST_09323,125.61,Success
PAY_17557,CUST_00370,76.9,Success
PAY_17558,CUST_06845,60.28,Success
PAY_17559,CUST_05342,80.12,Success
PAY_17560,CUST_04755,74.78,Success
PAY_17561,CUST_07236,95.21,Success
PAY_17562,CUST_06582,91.99,Success
PAY_17563,CUST_09542,108.25,Success
PAY_17564,CUST_08640,86.58,Success
PAY_17565,CUST_03597,77.82,Success
PAY_17566,CUST_00883,122.62,Success
PAY_17567,CUST_04492,82.54,Success
PAY_17568,CUST_06757,85.71,Success
PAY_17569,CUST_06702,83.17,Success
PAY_17570,CUST_03525,58.49,Success
PAY_17571,CUST_05055,78.42,Success
PAY_17572,CUST_04632,83.2,Success
PAY_17573,CUST_03447,80.87,Success
PAY_17574,CUST_04766,66.55,Success
PAY_17575,CUST_07000,82.07,Success
PAY_17576,CUST_01893,82.09,Success
PAY_17577,CUST_01507,98.7,Success
PAY_17578,CUST_05671,48.49,Success
PAY_17579,CUST_05624,64.18,Success
PAY_17580,CUST_08149,88.2,Success
PAY_17581,CUST_01454,44.97,Success
PAY_17582,CUST_09385,88.29,Success
PAY_17583,CUST_08391,90.77,Success
PAY_17584,CUST_08711,72.48,Failed
PAY_17585,CUST_04713,72.58,Success
PAY_17586,CUST_05347,41.51,Success
PAY_17587,CUST_06004,58.52,Success
PAY_17588,CUST_08163,41.51,Success
PAY_17589,CUST_00060,94.52,Success
PAY_17590,CUST_09660,40.46,Failed
PAY_17591,CUST_06102,73.23,Success
PAY_17592,CUST_08054,78.14,Success
PAY_17593,CUST_02785,86.08,Success
PAY_17594,CUST_00577,69.03,Success
PAY_17595,CUST_03382,108.07,Success
PAY_17596,CUST_02940,72.81,Success
PAY_17597,CUST_01902,65.82,Success
PAY_17598,CUST_05758,86.36,Success
PAY_17599,CUST_07076,73.24,Success
PAY_17600,CUST_04701,98.4,Success
PAY_17601,CUST_01512,31.69,Success
PAY_17602,CUST_02146,112.93,Success
PAY_17603,CUST_07724,82.11,Success
PAY_17604,CUST_08996,116.49,Success
PAY_17605,CUST_01672,51.12,Success
PAY_17606,CUST_00693,95.75,Success
PAY_17607,CUST_07324,58.98,Success
PAY_17608,CUST_07940,33.82,Success
PAY_17609,CUST_04114,85.32,Success
PAY_17610,CUST_03540,41.29,Success
PAY_17611,CUST_00037,87.71,Success
PAY_17612,CUST_08409,62.09,Success
PAY_17613,CUST_06842,115.68,Success
PAY_17614,CUST_00277,118.8,Success
PAY_17615,CUST_03836,104.2,Success
PAY_17616,CUST_05290,78.57,Success
PAY_17617,CUST_00232,70.48,Success
PAY_17618,CUST_04085,87.81,Success
PAY_17619,CUST_02663,77.69,Failed
PAY_17620,CUST_01334,41.07,Success
PAY_17621,CUST_05439,54.84,Success
PAY_17622,CUST_07996,86.53,Success
PAY_17623,CUST_08825,73.78,Success
PAY_17624,CUST_06840,128.91,Success
PAY_17625,CUST_02367,58.05,Success
PAY_17626,CUST_03685,95.75,Success
PAY_17627,CUST_09388,75.03,Success
PAY_17628,CUST_07180,70.95,Success
PAY_17629,CUST_06397,100.92,Success
PAY_17630,CUST_08657,82.73,Success
PAY_17631,CUST_08351,41.32,Success
PAY_17632,CUST_09142,49.96,Success
PAY_17633,CUST_07528,78.88,Success
PAY_17634,CUST_04657,65.19,Success
PAY_17635,CUST_00564,89.78,Success
PAY_17636,CUST_03226,91.07,Success
PAY_17637,CUST_04082,88.84,Failed
PAY_17638,CUST_03346,75.06,Success
PAY_17639,CUST_01191,98.73,Success
PAY_17640,CUST_00893,37.34,Success
PAY_17641,CUST_06712,79.16,Success
PAY_17642,CUST_04776,78.09,Success
PAY_17643,CUST_04051,100.12,Success
PAY_17644,CUST_04614,80.26,Success
PAY_17645,CUST_08657,83.78,Success
PAY_17646,CUST_04152,67.09,Success
PAY_17647,CUST_05718,106.25,Success
PAY_17648,CUST_01993,92.79,Success
PAY_17649,CUST_01380,64.06,Success
PAY_17650,CUST_03666,74.73,Success
PAY_17651,CUST_03087,94.09,Failed
PAY_17652,CUST_03018,90.88,Success
PAY_17653,CUST_04479,79.88,Success
PAY_17654,CUST_05052,71.71,Success
PAY_17655,CUST_06535,75.87,Success
PAY_17656,CUST_03010,77.94,Success
PAY_17657,CUST_07471,59.69,Success
PAY_17658,CUST_06289,114.91,Success
PAY_17659,CUST_09119,44.46,Success
PAY_17660,CUST_08929,86.25,Success
PAY_17661,CUST_03124,74.46,Success
PAY_17662,CUST_03235,66.06,Success
PAY_17663,CUST_06727,58.66,Success
PAY_17664,CUST_04887,96.86,Success
PAY_17665,CUST_08039,130.27,Success
PAY_17666,CUST_09253,124.0,Success
PAY_17667,CUST_04177,38.77,Success
PAY_17668,CUST_08151,71.59,Success
PAY_17669,CUST_08063,63.11,Success
PAY_17670,CUST_06614,98.03,Success
PAY_17671,CUST_05491,67.73,Failed
PAY_17672,CUST_05711,90.99,Success
PAY_17673,CUST_09126,83.41,Success
PAY_17674,CUST_02457,61.2,Success
PAY_17675,CUST_06657,56.1,Success
PAY_17676,CUST_08919,94.62,Success
PAY_17677,CUST_07725,74.31,Success
PAY_17678,CUST_03483,79.96,Success
PAY_17679,CUST_01607,108.76,Success
PAY_17680,CUST_09814,59.94,Success
PAY_17681,CUST_09999,86.33,Success
PAY_17682,CUST_05086,61.5,Success
PAY_17683,CUST_00793,85.18,Success
PAY_17684,CUST_01987,92.46,Success
PAY_17685,CUST_02240,99.46,Success
PAY_17686,CUST_06092,55.99,Success
PAY_17687,CUST_08069,74.04,Success
PAY_17688,CUST_09476,98.29,Success
PAY_17689,CUST_05753,102.34,Success
PAY_17690,CUST_02456,69.95,Success
PAY_17691,CUST_04486,68.76,Success
PAY_17692,CUST_01123,93.81,Success
PAY_17693,CUST_05240,79.66,Success
PAY_17694,CUST_08366,64.78,Success
PAY_17695,CUST_01976,123.33,Success
PAY_17696,CUST_03462,84.77,Success
PAY_17697,CUST_03638,92.01,Success
PAY_17698,CUST_07222,66.52,Success
PAY_17699,CUST_08450,80.51,Success
PAY_17700,CUST_09663,103.61,Success
PAY_17701,CUST_07447,44.93,Success
PAY_17702,CUST_04941,78.55,Success
PAY_17703,CUST_03842,62.39,Failed
PAY_17704,CUST_02647,74.96,Success
PAY_17705,CUST_05777,103.86,Success
PAY_17706,CUST_07131,91.91,Success
PAY_17707,CUST_06587,92.77,Success
PAY_17708,CUST_08531,91.44,Success
PAY_17709,CUST_07753,96.29,Success
PAY_17710,CUST_09340,108.57,Success
PAY_17711,CUST_04226,67.37,Failed
PAY_17712,CUST_01187,43.04,Success
PAY_17713,CUST_05442,65.35,Success
PAY_17714,CUST_00653,90.66,Success
PAY_17715,CUST_06948,14.81,Success
PAY_17716,CUST_05416,88.21,Success
PAY_17717,CUST_04629,74.13,Success
PAY_17718,CUST_05310,101.27,Success
PAY_17719,CUST_07957,83.65,Success
PAY_17720,CUST_05853,84.05,Failed
PAY_17721,CUST_00930,49.91,Success
PAY_17722,CUST_08315,43.89,Success
PAY_17723,CUST_06949,51.96,Success
PAY_17724,CUST_02866,62.61,Success
PAY_17725,CUST_01403,38.95,Success
PAY_17726,CUST_06927,76.38,Success
PAY_17727,CUST_07380,59.47,Success
PAY_17728,CUST_02230,66.24,Success
PAY_17729,CUST_05350,68.7,Success
PAY_17730,CUST_01297,100.19,Success
PAY_17731,CUST_02682,66.81,Success
PAY_17732,CUST_00675,72.95,Success
PAY_17733,CUST_08081,61.59,Success
PAY_17734,CUST_05942,88.92,Success
PAY_17735,CUST_08287,65.19,Success
PAY_17736,CUST_08484,82.75,Success
PAY_17737,CUST_04446,60.85,Failed
PAY_17738,CUST_00191,85.02,Success
PAY_17739,CUST_01398,83.67,Success
PAY_17740,CUST_01560,58.62,Failed
PAY_17741,CUST_06777,102.11,Success
PAY_17742,CUST_07382,54.23,Success
PAY_17743,CUST_00773,59.46,Success
PAY_17744,CUST_03946,108.96,Success
PAY_17745,CUST_00321,88.52,Success
PAY_17746,CUST_08400,87.61,Success
PAY_17747,CUST_07497,81.12,Failed
PAY_17748,CUST_09779,60.04,Success
PAY_17749,CUST_08127,67.86,Success
PAY_17750,CUST_09128,97.47,Success
PAY_17751,CUST_05882,66.69,Success
PAY_17752,CUST_07340,40.33,Success
PAY_17753,CUST_05174,101.48,Success
PAY_17754,CUST_01226,68.31,Success
PAY_17755,CUST_01661,69.43,Success
PAY_17756,CUST_07338,86.23,Success
PAY_17757,CUST_04683,66.6,Success
PAY_17758,CUST_01687,76.05,Success
PAY_17759,CUST_07358,81.01,Success
PAY_17760,CUST_09071,79.94,Success
PAY_17761,CUST_04822,42.89,Success
PAY_17762,CUST_01619,81.56,Success
PAY_17763,CUST_08790,133.2,Success
PAY_17764,CUST_08295,87.54,Success
PAY_17765,CUST_01586,76.29,Success
PAY_17766,CUST_00509,83.96,Success
PAY_17767,CUST_09247,50.87,Success
PAY_17768,CUST_04480,106.72,Success
PAY_17769,CUST_01953,95.87,Success
PAY_17770,CUST_01733,48.53,Success
PAY_17771,CUST_02759,77.1,Success
PAY_17772,CUST_02459,94.21,Success
PAY_17773,CUST_09132,94.72,Success
PAY_17774,CUST_03683,70.53,Success
PAY_17775,CUST_04083,71.07,Success
PAY_17776,CUST_08606,113.29,Success
PAY_17777,CUST_08205,60.84,Success
PAY_17778,CUST_03950,70.94,Success
PAY_17779,CUST_01155,79.27,Success
PAY_17780,CUST_06987,91.1,Success
PAY_17781,CUST_03223,75.23,Success
PAY_17782,CUST_06863,98.63,Success
PAY_17783,CUST_00121,81.41,Success
PAY_17784,CUST_02812,80.61,Success
PAY_17785,CUST_02222,53.19,Success
PAY_17786,CUST_07483,86.54,Success
PAY_17787,CUST_07600,97.46,Success
PAY_17788,CUST_06982,69.97,Success
PAY_17789,CUST_06734,52.33,Success
PAY_17790,CUST_01094,115.92,Success
PAY_17791,CUST_09667,78.6,Success
PAY_17792,CUST_07253,63.36,Failed
PAY_17793,CUST_02221,106.98,Success
PAY_17794,CUST_00986,96.08,Success
PAY_17795,CUST_04088,92.08,Success
PAY_17796,CUST_09864,113.8,Success
PAY_17797,CUST_07585,95.8,Success
PAY_17798,CUST_09320,63.74,Success
PAY_17799,CUST_01509,68.72,Success
PAY_17800,CUST_02878,96.36,Success
PAY_17801,CUST_06280,84.4,Success
PAY_17802,CUST_02689,69.79,Success
PAY_17803,CUST_05458,66.43,Success
PAY_17804,CUST_04631,45.58,Success
PAY_17805,CUST_02219,52.45,Success
PAY_17806,CUST_01136,80.93,Success
PAY_17807,CUST_01809,95.55,Success
PAY_17808,CUST_08644,68.95,Success
PAY_17809,CUST_05586,115.1,Success
PAY_17810,CUST_07099,72.49,Success
PAY_17811,CUST_09138,79.2,Success
PAY_17812,CUST_02683,68.58,Success
PAY_17813,CUST_08444,77.32,Success
PAY_17814,CUST_00959,109.49,Success
PAY_17815,CUST_05362,86.77,Success
PAY_17816,CUST_02446,68.13,Success
PAY_17817,CUST_03025,96.26,Success
PAY_17818,CUST_06696,36.34,Success
PAY_17819,CUST_08794,81.41,Success
PAY_17820,CUST_08804,93.29,Success
PAY_17821,CUST_08148,87.35,Success
PAY_17822,CUST_07712,104.1,Success
PAY_17823,CUST_03327,91.99,Success
PAY_17824,CUST_06516,62.05,Success
PAY_17825,CUST_09154,103.0,Failed
PAY_17826,CUST_09877,94.55,Success
PAY_17827,CUST_08335,111.98,Success
PAY_17828,CUST_06672,94.41,Failed
PAY_17829,CUST_02072,92.5,Success
PAY_17830,CUST_00275,67.56,Success
PAY_17831,CUST_05644,39.9,Success
PAY_17832,CUST_04614,106.08,Success
PAY_17833,CUST_09643,96.91,Success
PAY_17834,CUST_00882,67.49,Success
PAY_17835,CUST_07257,76.98,Success
PAY_17836,CUST_01761,116.45,Success
PAY_17837,CUST_02703,95.71,Success
PAY_17838,CUST_02902,87.28,Success
PAY_17839,CUST_00606,90.32,Success
PAY_17840,CUST_00029,68.84,Success
PAY_17841,CUST_06927,88.1,Success
PAY_17842,CUST_01623,87.54,Success
PAY_17843,CUST_08182,94.46,Success
PAY_17844,CUST_08654,82.94,Success
PAY_17845,CUST_03564,89.45,Success
PAY_17846,CUST_05959,34.15,Success
PAY_17847,CUST_09290,82.92,Success
PAY_17848,CUST_04888,63.42,Success
PAY_17849,CUST_05030,80.18,Success
PAY_17850,CUST_02863,105.96,Success
PAY_17851,CUST_05743,75.4,Success
PAY_17852,CUST_06033,110.97,Success
PAY_17853,CUST_04500,67.59,Success
PAY_17854,CUST_01610,75.5,Success
PAY_17855,CUST_04784,94.12,Success
PAY_17856,CUST_00463,107.88,Success
PAY_17857,CUST_02409,72.97,Failed
PAY_17858,CUST_05161,86.24,Success
PAY_17859,CUST_06716,69.32,Success
PAY_17860,CUST_02067,99.66,Success
PAY_17861,CUST_09049,37.45,Success
PAY_17862,CUST_01025,73.54,Success
PAY_17863,CUST_08804,94.87,Success
PAY_17864,CUST_02127,99.13,Success
PAY_17865,CUST_06210,109.93,Success
PAY_17866,CUST_03272,56.32,Success
PAY_17867,CUST_02140,105.64,Success
PAY_17868,CUST_06660,57.78,Success
PAY_17869,CUST_08096,104.82,Success
PAY_17870,CUST_07948,97.08,Success
PAY_17871,CUST_08111,113.43,Success
PAY_17872,CUST_09174,60.48,Success
PAY_17873,CUST_00236,73.49,Success
PAY_17874,CUST_02538,97.06,Success
PAY_17875,CUST_03353,81.79,Success
PAY_17876,CUST_01441,59.35,Success
PAY_17877,CUST_09737,40.89,Success
PAY_17878,CUST_00380,103.65,Success
PAY_17879,CUST_07882,88.56,Success
PAY_17880,CUST_06521,68.34,Success
PAY_17881,CUST_09070,82.01,Success
PAY_17882,CUST_08697,107.79,Success
PAY_17883,CUST_06931,106.55,Success
PAY_17884,CUST_02621,97.79,Success
PAY_17885,CUST_07552,80.75,Failed
PAY_17886,CUST_09331,92.75,Success
PAY_17887,CUST_04220,92.31,Success
PAY_17888,CUST_03812,63.51,Success
PAY_17889,CUST_08437,81.32,Success
PAY_17890,CUST_03152,65.35,Success
PAY_17891,CUST_04467,70.58,Success
PAY_17892,CUST_05948,101.29,Success
PAY_17893,CUST_09549,95.08,Success
PAY_17894,CUST_09569,114.61,Success
PAY_17895,CUST_07837,62.13,Success
PAY_17896,CUST_04752,88.81,Success
PAY_17897,CUST_04146,79.38,Success
PAY_17898,CUST_02771,60.51,Success
PAY_17899,CUST_07971,93.44,Success
PAY_17900,CUST_09239,61.79,Success
PAY_17901,CUST_04464,113.96,Success
PAY_17902,CUST_03351,83.77,Success
PAY_17903,CUST_05862,105.28,Success
PAY_17904,CUST_07336,63.99,Success
PAY_17905,CUST_04529,58.97,Success
PAY_17906,CUST_01093,69.21,Success
PAY_17907,CUST_01090,55.59,Success
PAY_17908,CUST_09944,99.94,Success
PAY_17909,CUST_08076,47.1,Success
PAY_17910,CUST_09004,92.06,Success
PAY_17911,CUST_09907,85.36,Success
PAY_17912,CUST_06260,84.56,Success
PAY_17913,CUST_01022,80.28,Success
PAY_17914,CUST_07368,46.96,Success
PAY_17915,CUST_00676,102.32,Success
PAY_17916,CUST_09714,62.76,Success
PAY_17917,CUST_05944,49.12,Success
PAY_17918,CUST_03096,85.41,Success
PAY_17919,CUST_00802,85.84,Success
PAY_17920,CUST_02379,62.84,Success
PAY_17921,CUST_05969,83.93,Success
PAY_17922,CUST_09955,94.23,Success
PAY_17923,CUST_06010,101.87,Success
PAY_17924,CUST_07382,88.33,Success
PAY_17925,CUST_03775,81.45,Success
PAY_17926,CUST_09409,71.4,Success
PAY_17927,CUST_00943,76.11,Success
PAY_17928,CUST_00745,60.63,Success
PAY_17929,CUST_03171,100.15,Success
PAY_17930,CUST_07817,85.35,Success
PAY_17931,CUST_08422,112.29,Success
PAY_17932,CUST_02171,63.14,Success
PAY_17933,CUST_00972,52.43,Failed
PAY_17934,CUST_01961,68.03,Success
PAY_17935,CUST_05834,107.34,Success
PAY_17936,CUST_04949,49.81,Success
PAY_17937,CUST_09149,54.93,Failed
PAY_17938,CUST_05233,56.98,Success
PAY_17939,CUST_08366,79.3,Success
PAY_17940,CUST_09035,87.59,Success
PAY_17941,CUST_06788,83.92,Success
PAY_17942,CUST_05732,67.45,Success
PAY_17943,CUST_07998,77.67,Success
PAY_17944,CUST_02212,59.04,Success
PAY_17945,CUST_05773,107.17,Success
PAY_17946,CUST_05738,93.62,Success
PAY_17947,CUST_07593,64.79,Success
PAY_17948,CUST_00070,98.3,Success
PAY_17949,CUST_02939,67.16,Success
PAY_17950,CUST_00667,87.64,Success
PAY_17951,CUST_08214,104.62,Success
PAY_17952,CUST_00153,132.3,Success
PAY_17953,CUST_06238,100.03,Success
PAY_17954,CUST_08221,52.42,Success
PAY_17955,CUST_07294,52.21,Success
PAY_17956,CUST_08382,88.24,Success
PAY_17957,CUST_06320,98.0,Success
PAY_17958,CUST_06813,70.81,Success
PAY_17959,CUST_08072,106.78,Success
PAY_17960,CUST_07811,73.67,Success
PAY_17961,CUST_04232,89.76,Success
PAY_17962,CUST_04892,87.6,Success
PAY_17963,CUST_04152,83.6,Success
PAY_17964,CUST_03789,107.33,Success
PAY_17965,CUST_05190,78.09,Success
PAY_17966,CUST_06635,95.87,Success
PAY_17967,CUST_03447,77.77,Success
PAY_17968,CUST_05773,100.39,Success
PAY_17969,CUST_09933,80.59,Success
PAY_17970,CUST_08845,70.59,Success
PAY_17971,CUST_06221,52.85,Success
PAY_17972,CUST_02201,104.79,Success
PAY_17973,CUST_05804,67.85,Success
PAY_17974,CUST_05668,64.3,Success
PAY_17975,CUST_09052,56.02,Success
PAY_17976,CUST_09530,90.15,Success
PAY_17977,CUST_09285,62.49,Success
PAY_17978,CUST_04338,70.57,Success
PAY_17979,CUST_00780,56.14,Success
PAY_17980,CUST_01430,83.88,Success
PAY_17981,CUST_09516,96.94,Success
PAY_17982,CUST_05668,49.1,Success
PAY_17983,CUST_00368,67.67,Success
PAY_17984,CUST_06830,111.69,Success
PAY_17985,CUST_03651,123.38,Failed
